block_key	block_id	chrom	start	end	length_bp	n_positions	n_variant_alleles	n_scored	n_missing_avi	avi_max	avi_top10_mean	avi_top1_count	avi_top1_fraction	avi_top1_per_kb	avi_top1_mean	avi_mean	chr	block	block_length	n_haplotypes	n_clusters	max_cluster_size	singleton_count	dominance	shannon_entropy
chr12:3637829-3677549	chr12_3637829_3677549	chr12	3637829.0	3677549.0	39720.0	39720.0	119160.0	119160.0	0.0	51.92073	44.948606	1735.0	0.014560255	43.680765	24.738796	4.6581885	chr12	chr12_3637829-3677549	39720	5096	301	1800	164	0.353218	4.21258
chr12:3677549-3730170	chr12_3677549_3730170	chr12	3677549.0	3730170.0	52621.0	52621.0	157863.0	157863.0	0.0	43.13768	39.643084	882.0	0.005587123	16.761369	23.758508	4.6209337	chr12	chr12_3677549-3730170	52621	5096	48	2449	26	0.480573	2.2579
chr12:3730170-3745361	chr12_3730170_3745361	chr12	3730170.0	3745361.0	15191.0	15191.0	45573.0	45573.0	0.0	32.2639	26.56511	144.0	0.0031597657	9.479297	22.355808	4.4300429	chr12	chr12_3730170-3745361	15191	5096	6	2351	1	0.461342	1.74136
chr12:3745361-3759783	chr12_3745361_3759783	chr12	3745361.0	3759783.0	14422.0	14422.0	43266.0	43266.0	0.0	35.15939	33.155014	213.0	0.0049230343	14.769103	22.373864	4.2565283	chr12	chr12_3745361-3759783	14422	5096	964	1911	613	0.375	6.26738
chr12:3759783-3780192	chr12_3759783_3780192	chr12	3759783.0	3780192.0	20409.0	20409.0	61227.0	61227.0	0.0	24.54985	24.495257	138.0	0.0022539076	6.7617228	21.789731	3.7903573	chr12	chr12_3759783-3780192	20409	5096	66	3149	35	0.617936	1.58398
chr12:3780192-3893968	chr12_3780192_3893968	chr12	3780192.0	3893968.0	113776.0	113776.0	341328.0	341328.0	0.0	62.33316	54.667838	5348.0	0.015668214	47.004641	23.607728	5.6176266	chr12	chr12_3780192-3893968	113776	5096	628	1943	463	0.381279	4.47234
chr12:37997665-38354606	chr12_37997665_38354606	chr12	37997665.0	38354606.0	356941.0	356941.0	1070823.0	1070823.0	0.0	49.5527	45.622872	3880.0	0.0036233813	10.870144	23.739612	3.1162253	chr12	chr12_37997665-38354606	356941	5096	215	4853	206	0.952316	0.632344
chr12:38354606-38906939	chr12_38354606_38906939	chr12	38354606.0	38906939.0	552333.0	552333.0	1656999.0	1656999.0	0.0	53.12106	47.901053	5467.0	0.0032993381	9.8980144	25.380994	3.9242037	chr12	chr12_38354606-38906939	552333	5096	4	2990	2	0.586735	0.983082
chr12:38906939-39051129	chr12_38906939_39051129	chr12	38906939.0	39051129.0	144190.0	144190.0	432570.0	432570.0	0.0	23.56896	23.119571	335.0	0.00077444113	2.3233234	21.02109	3.7699672	chr12	chr12_38906939-39051129	144190	5096	133	2347	75	0.460557	2.49847
chr12:3893968-3908729	chr12_3893968_3908729	chr12	3893968.0	3908729.0	14761.0	14761.0	44283.0	44283.0	0.0	23.55856	23.208551	135.0	0.0030485739	9.1457218	21.270739	4.3241674	chr12	chr12_3893968-3908729	14761	5096	272	1213	146	0.23803	4.91498
chr12:39051129-39143071	chr12_39051129_39143071	chr12	39051129.0	39143071.0	91942.0	91942.0	275826.0	275826.0	0.0	26.38263	24.911044	176.0	0.00063808343	1.9142503	21.33432	3.7021837	chr12	chr12_39051129-39143071	91942	5096	257	1414	148	0.277473	3.96135
chr12:3908729-3934219	chr12_3908729_3934219	chr12	3908729.0	3934219.0	25490.0	25490.0	76470.0	76470.0	0.0	25.86361	24.825563	1624.0	0.021237086	63.711259	21.528108	4.7514882	chr12	chr12_3908729-3934219	25490	5096	67	4115	39	0.807496	1.3275
chr12:39143071-39187172	chr12_39143071_39187172	chr12	39143071.0	39187172.0	44101.0	44101.0	132303.0	132303.0	0.0	23.20231	22.277543	60.0	0.00045350446	1.3605134	21.069838	3.4240332	chr12	chr12_39143071-39187172	44101	5096	90	1802	51	0.353611	2.95349
chr12:39187172-39623720	chr12_39187172_39623720	chr12	39187172.0	39623720.0	436548.0	436548.0	1309644.0	1309644.0	0.0	60.16725	56.427505	17421.0	0.013302088	39.906265	25.723979	4.7043373	chr12	chr12_39187172-39623720	436548	5096	308	2770	269	0.543564	2.67076
chr12:3934219-3960355	chr12_3934219_3960355	chr12	3934219.0	3960355.0	26136.0	26136.0	78408.0	78408.0	0.0	26.78735	25.929547	215.0	0.0027420671	8.2262014	21.805572	4.0231024	chr12	chr12_3934219-3960355	26136	5096	1493	470	1018	0.0922292	8.07213
chr12:3960355-3981245	chr12_3960355_3981245	chr12	3960355.0	3981245.0	20890.0	20890.0	62670.0	62670.0	0.0	24.56145	24.194438	378.0	0.0060315941	18.094782	21.601866	4.3353882	chr12	chr12_3960355-3981245	20890	5096	326	1721	229	0.337716	3.52097
chr12:39623720-39782005	chr12_39623720_39782005	chr12	39623720.0	39782005.0	158285.0	158285.0	474855.0	474855.0	0.0	65.50668	51.127233	3032.0	0.006385107	19.155321	25.45923	4.4924434	chr12	chr12_39623720-39782005	158285	5096	2066	1703	1863	0.334184	6.91866
chr12:39782005-39870984	chr12_39782005_39870984	chr12	39782005.0	39870984.0	88979.0	88979.0	266937.0	266937.0	0.0	46.90185	43.170769	515.0	0.0019292942	5.7878825	25.247633	4.2567284	chr12	chr12_39782005-39870984	88979	5096	189	2420	113	0.474882	2.3804
chr12:3981245-3996239	chr12_3981245_3996239	chr12	3981245.0	3996239.0	14994.0	14994.0	44982.0	44982.0	0.0	25.5866	25.485314	298.0	0.0066248722	19.874617	21.515519	4.1169657	chr12	chr12_3981245-3996239	14994	5096	659	1459	442	0.286303	4.85577
chr12:39870984-39924755	chr12_39870984_39924755	chr12	39870984.0	39924755.0	53771.0	53771.0	161313.0	161313.0	0.0	48.62855	43.552704	513.0	0.0031801529	9.5404586	25.535757	4.54584	chr12	chr12_39870984-39924755	53771	5096	326	2563	206	0.502943	3.33879
chr12:39924755-39986961	chr12_39924755_39986961	chr12	39924755.0	39986961.0	62206.0	62206.0	186618.0	186618.0	0.0	50.62453	45.168424	390.0	0.0020898306	6.2694917	25.279962	4.674252	chr12	chr12_39924755-39986961	62206	5096	33	2718	16	0.533359	2.14746
chr12:3996239-4006410	chr12_3996239_4006410	chr12	3996239.0	4006410.0	10171.0	10171.0	30513.0	30513.0	0.0	27.84495	25.482529	315.0	0.010323469	30.970406	21.762669	4.8784742	chr12	chr12_3996239-4006410	10171	5096	252	2800	141	0.549451	3.25937
chr12:39986961-40156522	chr12_39986961_40156522	chr12	39986961.0	40156522.0	169561.0	169561.0	508683.0	508683.0	0.0	50.62453	44.768744	2497.0	0.0049087546	14.726264	24.93753	4.4177908	chr12	chr12_39986961-40156522	169561	5096	172	2629	116	0.515895	2.26266
chr12:4006410-4019569	chr12_4006410_4019569	chr12	4006410.0	4019569.0	13159.0	13159.0	39477.0	39477.0	0.0	31.06668	27.038795	325.0	0.0082326418	24.697925	21.957982	4.6538539	chr12	chr12_4006410-4019569	13159	5096	211	2417	114	0.474294	3.12731
chr12:40156522-40251828	chr12_40156522_40251828	chr12	40156522.0	40251828.0	95306.0	95306.0	285918.0	285918.0	0.0	59.6969	52.222024	3017.0	0.010551976	31.655929	24.427494	4.7876111	chr12	chr12_40156522-40251828	95306	5096	7	5041	2	0.989207	0.105043
chr12:4019569-4126702	chr12_4019569_4126702	chr12	4019569.0	4126702.0	107133.0	107133.0	321399.0	321399.0	0.0	26.17961	25.959008	2436.0	0.007579364	22.738092	21.691589	4.3702457	chr12	chr12_4019569-4126702	107133	5096	829	2111	620	0.414246	4.89444
chr12:40251828-40335853	chr12_40251828_40335853	chr12	40251828.0	40335853.0	84025.0	84025.0	252075.0	252075.0	0.0	59.33338	54.085564	8565.0	0.033977983	101.93395	25.646124	5.2702187	chr12	chr12_40251828-40335853	84025	5096	123	1998	63	0.392072	2.61312
chr12:40335853-40388060	chr12_40335853_40388060	chr12	40335853.0	40388060.0	52207.0	52207.0	156621.0	156621.0	0.0	61.08796	49.690763	2878.0	0.018375569	55.126707	25.695492	4.6161747	chr12	chr12_40335853-40388060	52207	5096	3	3588	1	0.704082	0.878599
chr12:40388060-40435763	chr12_40388060_40435763	chr12	40388060.0	40435763.0	47703.0	47703.0	143109.0	143109.0	0.0	48.8514	43.0347	1394.0	0.0097408269	29.222481	24.93119	4.0360805	chr12	chr12_40388060-40435763	47703	5096	34	1629	19	0.319662	2.3861
chr12:40435763-40625126	chr12_40435763_40625126	chr12	40435763.0	40625126.0	189363.0	189363.0	568089.0	568089.0	0.0	52.09162	47.064573	8180.0	0.014399152	43.197457	24.406007	3.9397994	chr12	chr12_40435763-40625126	189363	5096	709	1087	621	0.213305	4.31646
chr12:40625126-40643355	chr12_40625126_40643355	chr12	40625126.0	40643355.0	18229.0	18229.0	54687.0	54687.0	0.0	22.87467	21.93884	33.0	0.00060343409	1.8103023	20.933131	3.3667889	chr12	chr12_40625126-40643355	18229	5096	36	1822	14	0.357535	2.47486
chr12:40643355-40759800	chr12_40643355_40759800	chr12	40643355.0	40759800.0	116445.0	116445.0	349335.0	349335.0	0.0	41.67693	36.400684	831.0	0.0023788054	7.1364163	21.629905	4.1720538	chr12	chr12_40643355-40759800	116445	5096	1	5096	0	1.0	0.0
chr12:40759800-40805519	chr12_40759800_40805519	chr12	40759800.0	40805519.0	45719.0	45719.0	137157.0	137157.0	0.0	25.38831	23.929666	209.0	0.0015238012	4.5714036	21.610088	4.2975962	chr12	chr12_40759800-40805519	45719	5096	3	4612	0	0.905024	0.497782
chr12:40805519-40916801	chr12_40805519_40916801	chr12	40805519.0	40916801.0	111282.0	111282.0	333846.0	333846.0	0.0	53.12106	39.697097	840.0	0.0025161302	7.5483906	22.810138	4.050735	chr12	chr12_40805519-40916801	111282	5096	573	1651	382	0.32398	4.69706
chr12:40916801-41014854	chr12_40916801_41014854	chr12	40916801.0	41014854.0	98053.0	98053.0	294159.0	294159.0	0.0	49.76124	46.957132	5624.0	0.019118912	57.356736	25.315376	4.4832898	chr12	chr12_40916801-41014854	98053	5096	341	2000	217	0.392465	3.48644
chr12:41014854-41119248	chr12_41014854_41119248	chr12	41014854.0	41119248.0	104394.0	104394.0	313182.0	313182.0	0.0	55.54185	47.111115	2216.0	0.0070757579	21.227274	24.78307	4.1293155	chr12	chr12_41014854-41119248	104394	5096	151	2026	90	0.397567	2.81799
chr12:41119248-41301198	chr12_41119248_41301198	chr12	41119248.0	41301198.0	181950.0	181950.0	545850.0	545850.0	0.0	47.72663	43.198642	1766.0	0.0032353211	9.7059632	23.16786	4.0694101	chr12	chr12_41119248-41301198	181950	5096	62	3102	38	0.608713	1.62215
chr12:4126702-4177110	chr12_4126702_4177110	chr12	4126702.0	4177110.0	50408.0	50408.0	151224.0	151224.0	0.0	26.5966	25.761376	723.0	0.0047809871	14.342961	21.698308	4.0858318	chr12	chr12_4126702-4177110	50408	5096	246	2063	160	0.404827	2.60978
chr12:41301198-41554394	chr12_41301198_41554394	chr12	41301198.0	41554394.0	253196.0	253196.0	759588.0	759588.0	0.0	53.68836	48.419089	5450.0	0.0071749422	21.524827	22.168851	4.7846865	chr12	chr12_41301198-41554394	253196	5096	1739	1064	1485	0.208791	7.1583
chr12:41554394-41604096	chr12_41554394_41604096	chr12	41554394.0	41604096.0	49702.0	49702.0	149106.0	149106.0	0.0	56.90331	45.151958	3756.0	0.025190133	75.5704	24.731171	5.0046799	chr12	chr12_41554394-41604096	49702	5096	135	2702	84	0.53022	2.78945
chr12:41604096-41726700	chr12_41604096_41726700	chr12	41604096.0	41726700.0	122604.0	122604.0	367812.0	367812.0	0.0	23.34462	22.938283	619.0	0.001682925	5.0487749	20.951212	4.215421	chr12	chr12_41604096-41726700	122604	5096	503	1718	395	0.337127	3.82155
chr12:41726700-41889593	chr12_41726700_41889593	chr12	41726700.0	41889593.0	162893.0	162893.0	488679.0	488679.0	0.0	24.56727	24.474663	586.0	0.0011991512	3.5974535	21.157646	3.7730152	chr12	chr12_41726700-41889593	162893	5096	433	2046	361	0.401491	3.11731
chr12:4177110-4210774	chr12_4177110_4210774	chr12	4177110.0	4210774.0	33664.0	33664.0	100992.0	100992.0	0.0	24.2173	23.362527	204.0	0.002019962	6.0598859	21.360137	3.698713	chr12	chr12_4177110-4210774	33664	5096	83	2692	51	0.528257	2.34792
chr12:41889593-41954221	chr12_41889593_41954221	chr12	41889593.0	41954221.0	64628.0	64628.0	193884.0	193884.0	0.0	23.99622	23.767879	647.0	0.0033370469	10.011141	21.071382	4.6511833	chr12	chr12_41889593-41954221	64628	5096	9	2065	2	0.40522	2.31248
chr12:41954221-42302643	chr12_41954221_42302643	chr12	41954221.0	42302643.0	348422.0	348422.0	1045266.0	1045266.0	0.0	65.12953	52.619343	8324.0	0.0079635232	23.890569	23.957911	4.9102357	chr12	chr12_41954221-42302643	348422	5096	2136	2726	2042	0.534929	6.01451
chr12:4210774-4225129	chr12_4210774_4225129	chr12	4210774.0	4225129.0	14355.0	14355.0	43065.0	43065.0	0.0	23.43759	22.711843	126.0	0.0029258098	8.7774295	21.154214	4.2232578	chr12	chr12_4210774-4225129	14355	5096	138	1245	65	0.244309	3.70488
chr12:4225129-4251189	chr12_4225129_4251189	chr12	4225129.0	4251189.0	26060.0	26060.0	78180.0	78180.0	0.0	23.92969	23.522881	297.0	0.0037989256	11.396777	21.165807	3.8453952	chr12	chr12_4225129-4251189	26060	5096	96	2447	53	0.480181	2.61246
chr12:42302643-42477804	chr12_42302643_42477804	chr12	42302643.0	42477804.0	175161.0	175161.0	525483.0	525483.0	0.0	60.21618	54.675425	11101.0	0.021125327	63.37598	25.385372	5.6754691	chr12	chr12_42302643-42477804	175161	5096	178	2775	146	0.544545	2.05234
chr12:42477804-42497583	chr12_42477804_42497583	chr12	42477804.0	42497583.0	19779.0	19779.0	59337.0	59337.0	0.0	28.87618	27.361067	627.0	0.010566763	31.700288	21.727134	5.4225888	chr12	chr12_42477804-42497583	19779	5096	119	1796	71	0.352433	2.80238
chr12:42497583-42542421	chr12_42497583_42542421	chr12	42497583.0	42542421.0	44838.0	44838.0	134514.0	134514.0	0.0	23.18046	23.060305	233.0	0.0017321617	5.1964851	21.118569	4.6436021	chr12	chr12_42497583-42542421	44838	5096	42	2061	27	0.404435	1.72475
chr12:4251189-4275530	chr12_4251189_4275530	chr12	4251189.0	4275530.0	24341.0	24341.0	73023.0	73023.0	0.0	43.47842	39.748602	1963.0	0.026881941	80.645824	22.479963	6.0918345	chr12	chr12_4251189-4275530	24341	5096	316	2081	171	0.408359	3.47193
chr12:42542421-42601378	chr12_42542421_42601378	chr12	42542421.0	42601378.0	58957.0	58957.0	176871.0	176871.0	0.0	32.47691	28.675904	1093.0	0.0061796451	18.538935	21.424492	5.5015947	chr12	chr12_42542421-42601378	58957	5096	183	2182	100	0.428179	2.88123
chr12:42601378-42649781	chr12_42601378_42649781	chr12	42601378.0	42649781.0	48403.0	48403.0	145209.0	145209.0	0.0	24.42786	23.405783	307.0	0.002114194	6.3425821	21.035097	4.7585052	chr12	chr12_42601378-42649781	48403	5096	46	4237	19	0.831436	1.12006
chr12:42649781-42668791	chr12_42649781_42668791	chr12	42649781.0	42668791.0	19010.0	19010.0	57030.0	57030.0	0.0	23.11386	22.731031	202.0	0.0035419954	10.625986	20.911367	4.4014504	chr12	chr12_42649781-42668791	19010	5096	74	2410	29	0.47292	2.61779
chr12:42668791-42682008	chr12_42668791_42682008	chr12	42668791.0	42682008.0	13217.0	13217.0	39651.0	39651.0	0.0	25.19543	24.549453	270.0	0.0068094121	20.428236	21.934076	4.6630186	chr12	chr12_42668791-42682008	13217	5096	3	2533	0	0.497057	1.24787
chr12:42682008-42818623	chr12_42682008_42818623	chr12	42682008.0	42818623.0	136615.0	136615.0	409845.0	409845.0	0.0	26.33202	25.444355	1467.0	0.003579402	10.738206	21.41935	4.7940273	chr12	chr12_42682008-42818623	136615	5096	69	2718	54	0.533359	2.04765
chr12:4275530-4297098	chr12_4275530_4297098	chr12	4275530.0	4297098.0	21568.0	21568.0	64704.0	64704.0	0.0	61.53079	48.473228	2239.0	0.034603734	103.8112	24.494572	5.7695275	chr12	chr12_4275530-4297098	21568	5096	11	4786	8	0.939168	0.404748
chr12:42818623-42882756	chr12_42818623_42882756	chr12	42818623.0	42882756.0	64133.0	64133.0	192399.0	192399.0	0.0	22.77694	22.447239	235.0	0.0012214201	3.6642602	20.783416	4.1531648	chr12	chr12_42818623-42882756	64133	5096	750	1706	516	0.334772	4.96418
chr12:42882756-42906405	chr12_42882756_42906405	chr12	42882756.0	42906405.0	23649.0	23649.0	70947.0	70947.0	0.0	23.08527	22.311273	118.0	0.0016632134	4.9896402	20.722313	4.3353847	chr12	chr12_42882756-42906405	23649	5096	5	2649	0	0.519819	1.93902
chr12:42906405-42951874	chr12_42906405_42951874	chr12	42906405.0	42951874.0	45469.0	45469.0	136407.0	136407.0	0.0	24.2558	23.482817	366.0	0.0026831468	8.0494403	21.14292	4.4760824	chr12	chr12_42906405-42951874	45469	5096	419	1685	264	0.330651	4.70751
chr12:42951874-43013705	chr12_42951874_43013705	chr12	42951874.0	43013705.0	61831.0	61831.0	185493.0	185493.0	0.0	24.31109	23.814551	804.0	0.0043343954	13.003186	21.17973	5.1194908	chr12	chr12_42951874-43013705	61831	5096	6	2573	1	0.504906	1.41173
chr12:4297098-4308066	chr12_4297098_4308066	chr12	4297098.0	4308066.0	10968.0	10968.0	32904.0	32904.0	0.0	41.48265	39.657721	939.0	0.028537564	85.612691	22.773557	7.3482038	chr12	chr12_4297098-4308066	10968	5096	28	4104	15	0.805338	1.19839
chr12:43013705-43051200	chr12_43013705_43051200	chr12	43013705.0	43051200.0	37495.0	37495.0	112485.0	112485.0	0.0	22.87206	22.378395	69.0	0.00061341512	1.8402454	20.842336	3.9966623	chr12	chr12_43013705-43051200	37495	5096	80	2223	41	0.436224	2.58546
chr12:43051200-43071268	chr12_43051200_43071268	chr12	43051200.0	43071268.0	20068.0	20068.0	60204.0	60204.0	0.0	24.68465	22.441712	81.0	0.0013454256	4.0362767	20.877338	4.566235	chr12	chr12_43051200-43071268	20068	5096	4	2530	0	0.496468	1.47635
chr12:43071268-43174542	chr12_43071268_43174542	chr12	43071268.0	43174542.0	103274.0	103274.0	309822.0	309822.0	0.0	24.73198	24.335594	628.0	0.0020269703	6.080911	21.117302	4.2562489	chr12	chr12_43071268-43174542	103274	5096	216	2298	129	0.450942	2.55227
chr12:4308066-4354441	chr12_4308066_4354441	chr12	4308066.0	4354441.0	46375.0	46375.0	139125.0	139125.0	0.0	65.55954	51.064528	1580.0	0.011356694	34.070081	25.038815	4.8858334	chr12	chr12_4308066-4354441	46375	5096	926	1148	704	0.225275	5.16126
chr12:43174542-43220742	chr12_43174542_43220742	chr12	43174542.0	43220742.0	46200.0	46200.0	138600.0	138600.0	0.0	24.70814	23.939035	244.0	0.0017604618	5.2813853	21.446144	3.9589219	chr12	chr12_43174542-43220742	46200	5096	41	1867	22	0.366366	2.31062
chr12:43220742-43443326	chr12_43220742_43443326	chr12	43220742.0	43443326.0	222584.0	222584.0	667752.0	667752.0	0.0	54.03166	49.745244	6359.0	0.0095229966	28.56899	24.944556	4.340731	chr12	chr12_43220742-43443326	222584	5096	24	2551	10	0.500589	2.20217
chr12:43443326-43587765	chr12_43443326_43587765	chr12	43443326.0	43587765.0	144439.0	144439.0	433317.0	433317.0	0.0	56.04874	50.9469	4770.0	0.011008107	33.024322	25.115928	4.3734572	chr12	chr12_43443326-43587765	144439	5096	8	2290	0	0.449372	1.44041
chr12:4354441-4399570	chr12_4354441_4399570	chr12	4354441.0	4399570.0	45129.0	45129.0	135387.0	135387.0	0.0	45.54635	42.86826	1942.0	0.014344066	43.032197	24.048453	4.1323202	chr12	chr12_4354441-4399570	45129	5096	101	2546	73	0.499608	1.92414
chr12:43587765-43645844	chr12_43587765_43645844	chr12	43587765.0	43645844.0	58079.0	58079.0	174237.0	174237.0	0.0	23.3057	23.021025	182.0	0.0010445543	3.1336628	20.978257	3.5933847	chr12	chr12_43587765-43645844	58079	5096	84	4327	45	0.849097	1.15973
chr12:43645844-43751462	chr12_43645844_43751462	chr12	43645844.0	43751462.0	105618.0	105618.0	316854.0	316854.0	0.0	63.17756	49.785664	2211.0	0.0069779772	20.933932	25.175942	4.3802485	chr12	chr12_43645844-43751462	105618	5096	256	2420	164	0.474882	3.34021
chr12:43751462-43915631	chr12_43751462_43915631	chr12	43751462.0	43915631.0	164169.0	164169.0	492507.0	492507.0	0.0	59.93297	54.54368	7940.0	0.016121598	48.364795	25.309812	5.2416089	chr12	chr12_43751462-43915631	164169	5096	39	3410	23	0.669152	1.37871
chr12:43915631-44067085	chr12_43915631_44067085	chr12	43915631.0	44067085.0	151454.0	151454.0	454362.0	454362.0	0.0	44.40568	39.445456	744.0	0.0016374609	4.9123826	23.459605	4.5752452	chr12	chr12_43915631-44067085	151454	5096	32	3764	13	0.738619	1.34558
chr12:4399570-4421350	chr12_4399570_4421350	chr12	4399570.0	4421350.0	21780.0	21780.0	65340.0	65340.0	0.0	26.01351	24.861881	249.0	0.0038108356	11.432507	21.626404	3.6037588	chr12	chr12_4399570-4421350	21780	5096	230	2180	120	0.427786	3.1477
chr12:44067085-44283034	chr12_44067085_44283034	chr12	44067085.0	44283034.0	215949.0	215949.0	647847.0	647847.0	0.0	63.33934	52.981054	980.0	0.0015127028	4.5381085	25.155517	4.2573677	chr12	chr12_44067085-44283034	215949	5096	35	3558	14	0.698195	1.85117
chr12:4421350-4446477	chr12_4421350_4446477	chr12	4421350.0	4446477.0	25127.0	25127.0	75381.0	75381.0	0.0	48.54615	43.654417	2369.0	0.031427017	94.281052	23.593176	5.1361071	chr12	chr12_4421350-4446477	25127	5096	41	3488	23	0.684458	1.37721
chr12:44283034-44530099	chr12_44283034_44530099	chr12	44283034.0	44530099.0	247065.0	247065.0	741195.0	741195.0	0.0	60.80017	50.959069	4071.0	0.0054924817	16.477445	25.032814	4.2814405	chr12	chr12_44283034-44530099	247065	5096	815	1075	539	0.21095	6.25553
chr12:4446477-4562760	chr12_4446477_4562760	chr12	4446477.0	4562760.0	116283.0	116283.0	348849.0	348849.0	0.0	57.33866	49.89798	6216.0	0.017818598	53.455793	25.107754	4.8805551	chr12	chr12_4446477-4562760	116283	5096	927	2587	653	0.507653	5.0705
chr12:44530099-44590676	chr12_44530099_44590676	chr12	44530099.0	44590676.0	60577.0	60577.0	181731.0	181731.0	0.0	51.69837	44.3803	369.0	0.0020304736	6.0914208	26.54264	4.427386	chr12	chr12_44530099-44590676	60577	5096	136	2526	83	0.495683	2.51086
chr12:44590676-44765849	chr12_44590676_44765849	chr12	44590676.0	44765849.0	175173.0	175173.0	525519.0	525519.0	0.0	68.69573	50.423729	1723.0	0.0032786636	9.8359907	25.314287	4.3910118	chr12	chr12_44590676-44765849	175173	5096	356	1626	257	0.319074	3.67467
chr12:44765849-44815134	chr12_44765849_44815134	chr12	44765849.0	44815134.0	49285.0	49285.0	147855.0	147855.0	0.0	56.26222	50.895573	1541.0	0.010422373	31.26712	26.515186	4.5658615	chr12	chr12_44765849-44815134	49285	5096	94	3728	60	0.731554	1.38184
chr12:44815134-45113184	chr12_44815134_45113184	chr12	44815134.0	45113184.0	298050.0	298050.0	894150.0	894150.0	0.0	55.62563	51.365204	5607.0	0.0062707599	18.81228	22.998055	4.5609541	chr12	chr12_44815134-45113184	298050	5096	2086	2010	1959	0.394427	6.56476
