block_id	chrom	start	end	recomb_rate_cm_per_mb
chr2_238216860_238314025	chr2	238216860	238314025	0.765373
chr2_238314025_238407666	chr2	238314025	238407666	0.346903
chr2_238407666_238466195	chr2	238407666	238466195	0.380729
chr2_238466195_238569632	chr2	238466195	238569632	0.810738
chr2_238569632_238635668	chr2	238569632	238635668	3.09403
chr2_238635668_238729386	chr2	238635668	238729386	1.06438
chr2_238729386_238765688	chr2	238729386	238765688	1.85378
chr2_238765688_238813489	chr2	238765688	238813489	2.47247
chr2_238813489_238856321	chr2	238813489	238856321	2.72311
chr2_238856321_238868357	chr2	238856321	238868357	8.09957
chr2_238868357_238896467	chr2	238868357	238896467	8.09957
chr2_238896467_238912020	chr2	238896467	238912020	8.07401
chr2_238912020_238925834	chr2	238912020	238925834	5.42873
chr2_238925834_238965739	chr2	238925834	238965739	1.28934
chr2_238965739_238996425	chr2	238965739	238996425	3.62995
chr2_238996425_239007340	chr2	238996425	239007340	6.77586
chr2_239007340_239029251	chr2	239007340	239029251	4.96562
chr2_239029251_239082428	chr2	239029251	239082428	5.05424
chr2_239082428_239120200	chr2	239082428	239120200	1.68901
chr2_239120200_239140039	chr2	239120200	239140039	1.33651
chr2_239140039_239182259	chr2	239140039	239182259	2.83142
chr2_239182259_239220422	chr2	239182259	239220422	0.936679
chr2_239220422_239259382	chr2	239220422	239259382	1.20894
chr2_239259382_239377842	chr2	239259382	239377842	1.55694
chr2_239377842_239406169	chr2	239377842	239406169	4.25714
chr2_239406169_239439812	chr2	239406169	239439812	3.63509
chr2_239439812_239480084	chr2	239439812	239480084	1.01215
chr2_239480084_239507734	chr2	239480084	239507734	3.77221
chr2_239507734_239514610	chr2	239507734	239514610	6.69169
chr2_239514610_239537468	chr2	239514610	239537468	3.7965
chr2_239537468_239555242	chr2	239537468	239555242	7.17096
chr2_239555242_239559828	chr2	239555242	239559828	24.1532
chr2_239559828_239569776	chr2	239559828	239569776	12.6195
chr2_239569776_239589511	chr2	239569776	239589511	3.78018
chr2_239589511_239627406	chr2	239589511	239627406	0.805948
chr2_239627406_239693668	chr2	239627406	239693668	1.20279
chr2_239693668_239699207	chr2	239693668	239699207	5.33898
chr2_239699207_239708879	chr2	239699207	239708879	15.6766
chr2_239708879_239739923	chr2	239708879	239739923	3.52032
chr2_239739923_239757696	chr2	239739923	239757696	1.36365
chr2_239757696_239811338	chr2	239757696	239811338	1.5794
chr2_239811338_239820388	chr2	239811338	239820388	7.19521
chr2_239820388_239878629	chr2	239820388	239878629	2.72162
chr2_239878629_239910639	chr2	239878629	239910639	3.64171
chr2_239910639_239935280	chr2	239910639	239935280	5.1904
chr2_239935280_240031316	chr2	239935280	240031316	4.42057
chr2_240031316_240054282	chr2	240031316	240054282	5.44954
chr2_240054282_240107571	chr2	240054282	240107571	1.2106
chr2_240107571_240151991	chr2	240107571	240151991	4.25655
chr2_240151991_240172711	chr2	240151991	240172711	10.9265
chr2_240172711_240229804	chr2	240172711	240229804	2.3613
chr2_240229804_240257779	chr2	240229804	240257779	5.6355
chr2_240257779_240291304	chr2	240257779	240291304	1.82135
chr2_240291304_240335944	chr2	240291304	240335944	1.50742
chr2_240335944_240356799	chr2	240335944	240356799	1.45557
chr2_240356799_240369537	chr2	240356799	240369537	1.51434
chr2_240369537_240446059	chr2	240369537	240446059	2.50233
chr2_240446059_240471872	chr2	240446059	240471872	1.82146
chr2_240471872_240516984	chr2	240471872	240516984	1.24267
chr2_240516984_240572632	chr2	240516984	240572632	1.56713
chr2_240572632_240622688	chr2	240572632	240622688	4.05465
chr2_240622688_240656923	chr2	240622688	240656923	2.00455
chr2_240656923_240684143	chr2	240656923	240684143	0.534025
chr2_240684143_240720286	chr2	240684143	240720286	2.10783
chr2_240720286_240786220	chr2	240720286	240786220	1.6707
chr2_240786220_240836158	chr2	240786220	240836158	0.671558
chr2_240836158_240915511	chr2	240836158	240915511	1.27909
chr2_240915511_240972599	chr2	240915511	240972599	2.12512
chr2_240972599_241029562	chr2	240972599	241029562	1.79163
chr2_241029562_241077964	chr2	241029562	241077964	1.39261
chr2_241077964_241132299	chr2	241077964	241132299	0.741515
chr2_241132299_241210463	chr2	241132299	241210463	0.948273
chr2_241210463_241531829	chr2	241210463	241531829	0.371058
chr3_636663_722897	chr3	636663	722897	0.819767
chr3_722897_881274	chr3	722897	881274	1.23159
chr3_881274_916413	chr3	881274	916413	2.47292
chr3_916413_964190	chr3	916413	964190	1.74473
chr3_964190_1017534	chr3	964190	1017534	1.15001
chr3_1017534_1037340	chr3	1017534	1037340	0.787088
chr3_1037340_1073489	chr3	1037340	1073489	2.7081
chr3_1073489_1099379	chr3	1073489	1099379	4.57197
chr3_1099379_1120389	chr3	1099379	1120389	2.19863
chr3_1120389_1201397	chr3	1120389	1201397	1.57989
chr3_1201397_1254524	chr3	1201397	1254524	1.30668
chr3_1254524_1281446	chr3	1254524	1281446	3.58265
chr3_1281446_1300329	chr3	1281446	1300329	4.7997
chr3_1300329_1332027	chr3	1300329	1332027	2.43701
chr3_1332027_1345373	chr3	1332027	1345373	4.2031
chr3_1345373_1364145	chr3	1345373	1364145	1.36952
chr3_1364145_1399692	chr3	1364145	1399692	2.62178
chr3_1399692_1419768	chr3	1399692	1419768	5.52934
chr3_1419768_1456953	chr3	1419768	1456953	0.974912
chr3_1456953_1486064	chr3	1456953	1486064	6.22425
chr3_1486064_1552969	chr3	1486064	1552969	2.12125
chr3_1552969_1593886	chr3	1552969	1593886	2.34221
chr3_1593886_1665346	chr3	1593886	1665346	1.8357
chr3_1665346_1712300	chr3	1665346	1712300	2.25373
chr3_1712300_1739941	chr3	1712300	1739941	0.624397
chr3_1739941_1769969	chr3	1739941	1769969	1.17087
chr3_1769969_1813751	chr3	1769969	1813751	2.3966
chr3_1813751_1868843	chr3	1813751	1868843	1.34961
chr3_1868843_1939883	chr3	1868843	1939883	1.68656
chr3_1939883_1967076	chr3	1939883	1967076	2.81659
chr3_1967076_1996672	chr3	1967076	1996672	2.18112
chr3_1996672_2050422	chr3	1996672	2050422	1.84362
chr3_2050422_2084818	chr3	2050422	2084818	0.71829
chr3_2084818_2103696	chr3	2084818	2103696	11.2482
chr3_2103696_2116320	chr3	2103696	2116320	5.27386
chr3_2116320_2153574	chr3	2116320	2153574	1.15313
chr3_2153574_2207304	chr3	2153574	2207304	1.59896
chr3_2207304_2290420	chr3	2207304	2290420	1.16395
chr3_2290420_2313483	chr3	2290420	2313483	2.73598
chr3_2313483_2385178	chr3	2313483	2385178	5.29207
chr3_2385178_2486079	chr3	2385178	2486079	1.96553
chr3_2486079_2534374	chr3	2486079	2534374	2.14989
chr3_2534374_2566507	chr3	2534374	2566507	8.76106
chr3_2566507_2575639	chr3	2566507	2575639	13.9661
chr3_2575639_2598095	chr3	2575639	2598095	3.19126
chr3_2598095_2626910	chr3	2598095	2626910	2.16658
chr3_2626910_2648505	chr3	2626910	2648505	2.88239
chr3_2648505_2683730	chr3	2648505	2683730	3.21216
chr3_2683730_2709261	chr3	2683730	2709261	8.02329
chr3_2709261_2729230	chr3	2709261	2729230	7.91466
chr3_2729230_2781763	chr3	2729230	2781763	3.08371
chr3_2781763_2821436	chr3	2781763	2821436	6.39661
chr3_2821436_2841367	chr3	2821436	2841367	6.32518
chr3_2841367_2855268	chr3	2841367	2855268	12.3056
chr3_2855268_2868805	chr3	2855268	2868805	5.53672
chr3_2868805_2883302	chr3	2868805	2883302	7.88433
chr3_2883302_2910585	chr3	2883302	2910585	7.23859
chr3_2910585_2950234	chr3	2910585	2950234	4.35463
chr3_2950234_2958427	chr3	2950234	2958427	8.805
chr3_2958427_2981955	chr3	2958427	2981955	6.51227
chr3_2981955_3005920	chr3	2981955	3005920	3.20775
chr3_3005920_3038768	chr3	3005920	3038768	5.30746
chr3_3038768_3058763	chr3	3038768	3058763	7.23765
chr3_3058763_3086511	chr3	3058763	3086511	8.11985
chr3_3086511_3092212	chr3	3086511	3092212	31.8745
chr3_3092212_3110551	chr3	3092212	3110551	6.38049
chr3_3110551_3120585	chr3	3110551	3120585	10.3833
chr3_3120585_3200343	chr3	3120585	3200343	1.99382
chr3_3200343_3215811	chr3	3200343	3215811	6.614
chr3_3215811_3272251	chr3	3215811	3272251	2.22284
chr3_3272251_3322498	chr3	3272251	3322498	2.75691
chr3_3322498_3375494	chr3	3322498	3375494	2.81799
chr3_3375494_3487998	chr3	3375494	3487998	1.18789
chr3_3487998_3516843	chr3	3487998	3516843	7.31355
chr3_3516843_3530477	chr3	3516843	3530477	9.50355
chr3_3530477_3546048	chr3	3530477	3546048	9.06751
chr3_3546048_3587415	chr3	3546048	3587415	1.77979
chr3_3587415_3630427	chr3	3587415	3630427	1.61568
chr3_3630427_3658272	chr3	3630427	3658272	4.06202
chr3_3658272_3682156	chr3	3658272	3682156	4.03589
chr3_3682156_3700963	chr3	3682156	3700963	3.19315
chr3_3700963_3757337	chr3	3700963	3757337	1.77338
chr3_3757337_3786392	chr3	3757337	3786392	1.47539
chr3_3786392_3801137	chr3	3786392	3801137	7.82653
chr3_3801137_3842373	chr3	3801137	3842373	1.9118
chr3_3842373_3926915	chr3	3842373	3926915	0.784791
chr3_3926915_3983780	chr3	3926915	3983780	0.650324
chr3_3983780_4065745	chr3	3983780	4065745	2.99719
chr3_4065745_4223942	chr3	4065745	4223942	0.753462
chr3_4223942_4302575	chr3	4223942	4302575	0.50856
chr3_4302575_4350831	chr3	4302575	4350831	1.63913
chr3_4350831_4389603	chr3	4350831	4389603	3.19175
chr3_4389603_4444619	chr3	4389603	4444619	1.31338
chr3_4444619_4494702	chr3	4444619	4494702	0.959007
chr3_4494702_4530821	chr3	4494702	4530821	2.52614
chr3_4530821_4543865	chr3	4530821	4543865	6.2546
chr3_4543865_4567562	chr3	4543865	4567562	6.42481
chr3_4567562_4620119	chr3	4567562	4620119	3.76251
chr3_4620119_4655556	chr3	4620119	4655556	10.9384
chr3_4655556_4685263	chr3	4655556	4685263	3.55394
chr3_4685263_4751836	chr3	4685263	4751836	2.79345
chr3_4751836_4784535	chr3	4751836	4784535	2.36498
chr3_4784535_4800547	chr3	4784535	4800547	6.97739
chr3_4800547_4835515	chr3	4800547	4835515	7.54115
chr3_4835515_4868144	chr3	4835515	4868144	3.40168
chr3_4868144_4899051	chr3	4868144	4899051	4.67639
chr3_4899051_4952656	chr3	4899051	4952656	2.04452
chr3_4952656_4986322	chr3	4952656	4986322	2.00125
chr3_4986322_5020924	chr3	4986322	5020924	3.84623
chr3_5020924_5026868	chr3	5020924	5026868	15.1451
chr3_5026868_5050790	chr3	5026868	5050790	7.08371
chr3_5050790_5066346	chr3	5050790	5066346	8.08872
chr3_5066346_5077777	chr3	5066346	5077777	12.8302
chr3_5077777_5102900	chr3	5077777	5102900	2.12614
chr3_5102900_5229340	chr3	5102900	5229340	2.41321
chr3_5229340_5237944	chr3	5229340	5237944	6.08947
chr3_5237944_5265018	chr3	5237944	5265018	2.22625
chr3_5265018_5331756	chr3	5265018	5331756	3.65713
chr3_5331756_5370912	chr3	5331756	5370912	1.3259
chr3_5370912_5394391	chr3	5370912	5394391	2.70095
chr3_5394391_5414887	chr3	5394391	5414887	1.2664
chr3_5414887_5455831	chr3	5414887	5455831	4.79345
chr3_5455831_5499181	chr3	5455831	5499181	1.61514
chr3_5499181_5530618	chr3	5499181	5530618	9.28808
chr3_5530618_5573684	chr3	5530618	5573684	3.90636
chr3_5573684_5647785	chr3	5573684	5647785	0.661797
chr3_5647785_5690697	chr3	5647785	5690697	2.66382
chr3_5690697_5729857	chr3	5690697	5729857	1.41185
chr3_5729857_5760266	chr3	5729857	5760266	10.7312
chr3_5760266_5783970	chr3	5760266	5783970	2.37344
chr3_5783970_5812065	chr3	5783970	5812065	2.62546
chr3_5812065_5845874	chr3	5812065	5845874	1.28926
chr3_5845874_5849876	chr3	5845874	5849876	5.47073
chr3_5849876_5881901	chr3	5849876	5881901	1.71417
chr3_5881901_5918793	chr3	5881901	5918793	0.689944
chr3_5918793_5978913	chr3	5918793	5978913	0.957316
chr3_5978913_6041266	chr3	5978913	6041266	1.38157
chr3_6041266_6067424	chr3	6041266	6067424	2.76713
chr3_6067424_6077447	chr3	6067424	6077447	3.56387
chr3_6077447_6095178	chr3	6077447	6095178	8.10899
chr3_6095178_6184249	chr3	6095178	6184249	2.9602
chr3_6184249_6199084	chr3	6184249	6199084	5.19346
chr3_6199084_6214439	chr3	6199084	6214439	2.43419
chr3_6214439_6296150	chr3	6214439	6296150	0.887563
chr3_6296150_6332619	chr3	6296150	6332619	0.725076
chr3_6332619_6359740	chr3	6332619	6359740	0.848671
chr3_6359740_6381198	chr3	6359740	6381198	6.49985
chr3_6381198_6388260	chr3	6381198	6388260	7.7428
chr3_6388260_6401491	chr3	6388260	6401491	3.14814
chr3_6401491_6422356	chr3	6401491	6422356	1.06325
chr3_6422356_6463608	chr3	6422356	6463608	2.5546
chr3_6463608_6683389	chr3	6463608	6683389	0.592742
chr3_6683389_6719060	chr3	6683389	6719060	1.03107
chr3_6719060_6753351	chr3	6719060	6753351	1.533
chr3_6753351_6803283	chr3	6753351	6803283	1.97396
chr3_6803283_6826828	chr3	6803283	6826828	2.72868
chr3_6826828_6862776	chr3	6826828	6862776	4.62456
chr3_6862776_6882644	chr3	6862776	6882644	6.13085
chr3_6882644_6963334	chr3	6882644	6963334	2.72634
chr3_6963334_6974373	chr3	6963334	6974373	19.3205
chr3_6974373_6985009	chr3	6974373	6985009	5.68342
chr3_6985009_7015331	chr3	6985009	7015331	4.00675
chr3_7015331_7041857	chr3	7015331	7041857	5.53961
chr3_7041857_7110953	chr3	7041857	7110953	1.79957
chr3_7110953_7175687	chr3	7110953	7175687	0.934249
chr3_7175687_7220906	chr3	7175687	7220906	0.952899
chr3_7220906_7330570	chr3	7220906	7330570	0.9278
chr3_7330570_7377684	chr3	7330570	7377684	1.41867
chr3_7377684_7440114	chr3	7377684	7440114	0.897758
chr3_7440114_7469001	chr3	7440114	7469001	5.55201
chr3_7469001_7486509	chr3	7469001	7486509	18.4498
chr3_7486509_7561507	chr3	7486509	7561507	1.17073
chr3_7561507_7600053	chr3	7561507	7600053	1.12594
chr3_7600053_7644705	chr3	7600053	7644705	2.66343
chr3_7644705_7729854	chr3	7644705	7729854	2.36822
chr3_7729854_7779290	chr3	7729854	7779290	1.18769
chr3_7779290_7798752	chr3	7779290	7798752	1.76888
chr3_7798752_7809845	chr3	7798752	7809845	7.9151
chr3_7809845_7819169	chr3	7809845	7819169	1.89129
chr3_7819169_7845293	chr3	7819169	7845293	1.70634
chr3_7845293_7949308	chr3	7845293	7949308	1.08577
chr3_7949308_7975080	chr3	7949308	7975080	5.63666
chr3_7975080_8001546	chr3	7975080	8001546	2.95502
chr3_8001546_8056926	chr3	8001546	8056926	2.94171
chr3_8056926_8089198	chr3	8056926	8089198	2.2545
chr3_8089198_8116435	chr3	8089198	8116435	1.01362
chr3_8116435_8166367	chr3	8116435	8166367	0.530879
chr3_8166367_8251696	chr3	8166367	8251696	0.855832
chr3_8251696_8285853	chr3	8251696	8285853	4.06664
chr3_8285853_8347765	chr3	8285853	8347765	1.38477
chr3_8347765_8432751	chr3	8347765	8432751	1.29033
chr3_8432751_8455548	chr3	8432751	8455548	0.640912
chr3_8455548_8504114	chr3	8455548	8504114	0.700481
chr3_8504114_8558038	chr3	8504114	8558038	1.3863
chr3_8558038_8604338	chr3	8558038	8604338	1.74772
chr3_8604338_8633632	chr3	8604338	8633632	9.68532
chr3_8633632_8663540	chr3	8633632	8663540	5.81172
chr3_8663540_8677059	chr3	8663540	8677059	7.09092
chr3_8677059_8700631	chr3	8677059	8700631	5.54716
chr3_8700631_8710211	chr3	8700631	8710211	8.76571
chr3_8710211_8725673	chr3	8710211	8725673	17.5405
chr3_8725673_8732282	chr3	8725673	8732282	16.3251
chr3_8732282_8751899	chr3	8732282	8751899	4.71115
chr3_8751899_8762109	chr3	8751899	8762109	9.37221
chr3_8762109_8810186	chr3	8762109	8810186	1.35119
chr3_8810186_8842735	chr3	8810186	8842735	0.729318
chr3_8842735_8864213	chr3	8842735	8864213	2.43284
chr3_8864213_8992461	chr3	8864213	8992461	0.820128
chr3_8992461_9030602	chr3	8992461	9030602	1.9743
chr3_9030602_9049221	chr3	9030602	9049221	3.55663
chr3_9049221_9078320	chr3	9049221	9078320	4.42579
chr3_9078320_9107415	chr3	9078320	9107415	1.24135
chr3_9107415_9154490	chr3	9107415	9154490	4.0096
chr3_9154490_9203137	chr3	9154490	9203137	5.81396
chr3_9203137_9258797	chr3	9203137	9258797	1.98997
chr3_9258797_9302094	chr3	9258797	9302094	2.40184
chr3_9302094_9322296	chr3	9302094	9322296	0.835994
chr3_9322296_9334806	chr3	9322296	9334806	3.28848
chr3_9334806_9358740	chr3	9334806	9358740	1.25456
chr3_9358740_9504100	chr3	9358740	9504100	0.994832
chr3_9504100_9575950	chr3	9504100	9575950	0.98138
chr3_9575950_9609766	chr3	9575950	9609766	2.09441
chr3_9609766_9709524	chr3	9609766	9709524	0.706946
chr3_9709524_9748794	chr3	9709524	9748794	1.35751
chr3_9748794_9857301	chr3	9748794	9857301	0.875489
chr3_9857301_9884739	chr3	9857301	9884739	0.388946
chr3_9884739_9928117	chr3	9884739	9928117	1.62575
chr3_9928117_10164461	chr3	9928117	10164461	0.373726
chr3_10164461_10201027	chr3	10164461	10201027	2.99071
chr3_10201027_10266642	chr3	10201027	10266642	0.85258
chr3_10266642_10289773	chr3	10266642	10289773	0.599946
chr3_10289773_10340954	chr3	10289773	10340954	1.22627
chr3_10340954_10371917	chr3	10340954	10371917	1.47968
chr3_10371917_10434057	chr3	10371917	10434057	1.36939
chr3_10434057_10470771	chr3	10434057	10470771	1.52475
chr3_10470771_10486091	chr3	10470771	10486091	9.06096
chr3_10486091_10494087	chr3	10486091	10494087	5.40866
chr3_10494087_10532283	chr3	10494087	10532283	1.43863
chr3_10532283_10576190	chr3	10532283	10576190	0.645504
chr3_10576190_10588609	chr3	10576190	10588609	4.49161
chr3_10588609_10632623	chr3	10588609	10632623	7.09525
chr3_10632623_10690302	chr3	10632623	10690302	2.08653
chr3_10690302_10740675	chr3	10690302	10740675	1.31608
chr3_10740675_10781378	chr3	10740675	10781378	3.07407
chr3_10781378_10822760	chr3	10781378	10822760	0.736267
chr3_10822760_10897143	chr3	10822760	10897143	0.747687
chr3_10897143_10907241	chr3	10897143	10907241	1.56547
chr3_10907241_10954869	chr3	10907241	10954869	2.97584
chr3_10954869_10977715	chr3	10954869	10977715	5.06638
chr3_10977715_10998016	chr3	10977715	10998016	5.06724
chr3_10998016_11025655	chr3	10998016	11025655	3.13368
chr3_11025655_11033817	chr3	11025655	11033817	20.1852
chr3_11033817_11055289	chr3	11033817	11055289	5.31863
