block_id	recomb_rate_cm_per_mb	avi_top1_fraction	eqtl_variants_per_kb	shannon_entropy
chr3_123331091_123419742	1.70914	0.009328716	2.6057	3.12061
chr3_123419742_123477972	2.02103	0.019875208	0.9102	0.0131539
chr3_123477972_123575689	1.17043	0.0084222807	2.4561	3.5501
chr3_123575689_123663565	0.484723	0.02516804	2.2304	2.14449
chr3_123663565_123705432	3.14514	0.033383492	1.0271	3.86624
chr3_123705432_123799541	2.58966	0.020384164	0.6694	0.531513
chr3_123799541_123819996	4.33919	0.010429398	0.2933	1.95109
chr3_123819996_123984980	0.194728	0.011261698	2.0305	1.6306
chr3_123984980_124112520	0.373146	0.0080837384	0.9174	2.66234
chr3_124112520_124241161	0.911432	0.0041459048	1.0728	1.52986
chr3_124241161_124324919	0.572659	0.011684456	1.7909	2.64055
chr3_124324919_124409114	1.06772	0.014672289	1.5203	2.3028
chr3_124409114_124491497	0.561387	0.027186029	0.8982	1.89642
chr3_124491497_124563133	1.0777	0.011521209	1.0888	1.77001
chr3_124563133_124608400	1.27653	0.008608184	7.1575	1.94264
chr3_124608400_124631591	1.80905	0.0045419919	5.2175	2.66171
chr3_124631591_124718151	0.783427	0.036737523	4.5287	4.17854
chr3_124718151_124831344	0.630087	0.024280064	3.631	4.61963
chr3_124831344_124930910	0.531397	0.013819979	2.6214	1.97315
chr3_124930910_124967663	8.45312	0.0038092129	0.9523	1.12766
chr3_124967663_125010349	1.04644	0.024980868	2.6004	2.73277
chr3_125010349_125046317	2.4717	0.018544262	1.974	1.08382
chr3_125046317_125080513	2.77489	0.010196124	1.0528	1.75974
chr3_125080513_125101978	6.11072	0.013106608	2.2828	3.11646
chr3_125101978_125129058	7.16123	0.024286066	4.1728	1.35222
chr3_125129058_125141294	1.23213	0.017107987	4.9853	0.688762
chr3_125141294_125154451	4.20426	0.012642193	3.2682	2.22069
chr3_125154451_125198839	2.33628	0.013374486	2.1402	5.34977
chr3_125198839_125219209	8.43219	0.0073474063	3.9764	5.42166
chr3_125219209_125429792	0.497544	0.014830257	1.852	0.876626
chr3_125429792_125519255	0.278973	0.012884284	2.0344	2.3591
chr3_125519255_125584102	0.197167	0.023938399	3.223	3.11529
chr3_125584102_125773748	0.328511	0.0023851457	6.2379	6.56694
chr3_125773748_125931221	0.38008	0.0019029717	7.1631	3.47972
chr3_125931221_126108380	0.597978	0.012058847	4.2053	3.96731
chr3_126108380_126158188	2.91034	0.026528536	5.8826	2.46237
chr3_126158188_126274316	1.6428	0.0049112474	5.0289	2.11908
chr3_126274316_126295773	3.64729	0.0039458762	3.4488	5.05261
chr3_126295773_126320344	0.486105	0.0015329725	4.2326	1.87269
chr3_126320344_126384797	1.00559	0.015866859	2.0635	4.16898
chr3_126384797_126396569	6.03671	0.0069373655	2.7183	3.04356
chr3_126396569_126412029	6.92506	0.002479517	2.1992	1.70587
chr3_126412029_126435079	1.18429	0.026319595	4.7722	4.86255
chr3_126435079_126496471	1.47675	0.026936191	3.5021	1.60734
chr3_126496471_126569596	1.06471	0.024205128	3.4188	3.00714
chr3_126569596_126679986	0.745311	0.0082042456	2.3281	2.05463
chr3_126679986_126969428	0.0988449	0.0041827609	2.1697	2.19958
chr3_126969428_127063792	2.02549	0.047373292	3.0414	2.09172
chr3_127063792_127086218	7.20778	0.001783644	2.2296	1.66921
chr3_127086218_127101417	0.60387	8.772507e-05	0.5921	1.60511
chr3_127101417_127140616	0.744543	0.00078233288	0.5102	1.81992
chr3_127140616_127198149	0.886299	0.0026593433	1.5991	1.66994
chr3_127198149_127222185	1.7651	0.0040217452	0.9153	3.11392
chr3_127222185_127300535	0.526704	0.002199532	1.2636	3.03446
chr3_127300535_127350121	1.31974	0.00030250474	2.6217	2.42547
chr3_127350121_127472066	2.36088	0.0016619514	2.6979	2.40012
chr3_127472066_127488472	1.19365	0.00052826202	4.2667	1.67904
chr3_127488472_127561716	1.31472	0.0010694846	2.0479	0.916586
chr3_127561716_127693470	0.354887	0.035629532	1.1613	3.93902
chr3_127693470_127754532	2.67111	0.010672213	3.1935	5.086
chr3_127754532_127775496	10.7779	0.0037365643	2.385	1.16332
chr3_127775496_127816947	1.56046	0.0088538274	1.4234	1.71939
chr3_127816947_127896934	2.09351	0.0057509345	1.0627	1.7322
chr3_127896934_127990855	2.44144	0.012631183	2.172	2.3936
chr3_127990855_128299604	0.277607	0.013980072	2.3385	1.3042
chr3_128299604_128436015	0.632615	0.0092563405	2.1772	2.56454
chr3_128436015_128475422	3.47483	0.01242588	2.8675	5.02661
chr3_128475422_128524788	0.933608	0.036563627	2.5119	1.61026
chr3_128524788_128578726	1.1966	0.0070760256	1.7984	4.91805
chr3_128578726_128602383	0.936543	0.0028039622	2.7053	1.71685
chr3_128602383_128707400	0.403538	0.014946786	2.9138	0.967121
chr3_128707400_128846811	0.23516	0.0061640282	3.2063	1.81285
chr3_128846811_128949164	0.163196	0.018774893	4.5333	1.84749
chr3_128949164_129009659	0.110477	0.018756371	2.992	2.05348
chr3_129009659_129051457	1.54807	0.010710241	1.5072	3.50015
chr3_129051457_129335495	0.212716	0.019901093	2.4187	2.61378
chr3_129335495_129367420	3.21297	0.0025371966	6.3587	3.03029
chr3_129367420_129563295	0.598696	0.03917124	3.7013	3.2596
chr3_129563295_129624030	0.981096	0.054822864	3.754	2.74148
chr3_129624030_129964162	0.216066	0.0073598877	1.3024	7.51774
chr3_129964162_130038607	1.55567	0.0054895113	3.385	2.25801
chr3_130038607_130305088	0.769949	0.0032472609	3.5012	5.68858
chr3_130305088_130375481	1.02478	0.0011554179	1.8326	0.991581
chr3_130375481_130428565	0.975184	0.038862934	3.1648	2.24079
chr3_130428565_130468437	0.472674	0.013342697	2.3575	2.8771
chr3_130468437_130525891	1.11321	0.0080934313	3.2026	1.78524
chr3_130525891_130564911	0.309752	0.0074491714	0.8457	2.96647
chr3_130564911_130641163	1.88438	0.029865883	1.7311	2.0107
chr3_130641163_130788105	0.822768	0.025903645	1.7762	2.48057
chr3_130788105_130842801	1.90633	0.0015601385	1.0056	4.80154
chr3_130842801_131003359	0.231007	0.017733986	1.6879	2.58389
chr3_131003359_131215310	0.136861	0.0092128212	1.8542	0.555022
chr3_131215310_131387979	0.172652	0.0043899021	2.6756	4.9024
chr3_131387979_131535825	0.483179	0.0069892546	1.2919	2.97938
chr3_131535825_131569745	0.381454	0.01728577	1.9752	2.37583
chr3_131569745_131655773	2.37143	0.0033361231	0.3836	3.90282
chr3_131655773_131713441	2.67358	0.0053120159	2.4103	1.58643
chr3_131713441_131726889	3.93964	0.011054928	2.1565	3.09028
chr3_131726889_131743049	0.931178	0.00059818482	2.8465	0.697834
chr3_131743049_131804081	0.632918	0.0012561716	2.0317	1.7824
chr3_131804081_131928504	0.611791	0.0029630106	4.1552	3.02909
chr3_131928504_131971372	0.600767	0.00042766943	5.7385	3.00511
chr3_131971372_132073260	0.752764	0.0026205245	3.7198	2.24896
chr3_132073260_132117382	5.90989	0.00021908949	2.4024	3.42224
chr3_132117382_132155695	3.54597	0.00094832911	2.0098	3.62768
chr3_132155695_132284503	0.515539	0.0031726808	3.0278	1.57088
chr3_132284503_132340246	0.700461	0.0083896932	4.0184	2.24979
chr3_132340246_132398773	2.17736	0.010314328	5.0575	2.0768
chr3_132398773_132441869	0.501806	0.0061490626	1.6243	2.17738
chr3_132441869_132568186	0.563876	0.046064003	2.2166	0.510937
chr3_132568186_132729126	0.976928	0.033902904	2.2244	3.36864
chr3_132729126_132837159	0.526099	0.00045047964	3.286	4.34361
chr3_132837159_132888677	0.444485	0.00028469014	3.7851	2.21237
chr3_132888677_132924565	1.13061	0.00023220389	3.3716	2.9634
chr3_132924565_132982636	0.434338	0.00045920798	3.3235	3.19047
chr3_132982636_133082934	0.632098	0.0020007046	1.6551	2.76929
chr3_133082934_133164136	0.905503	0.0021140694	1.4655	2.88407
chr3_133164136_133194366	0.493608	0.0014444812	0.8932	2.31914
chr3_133194366_133367390	0.12444	0.0019631188	2.2078	0.911547
chr3_133367390_133411625	2.90405	0.021122038	1.8311	5.58883
chr3_133411625_133438497	6.85375	0.0018110549	0.2605	1.10785
chr3_133438497_133472249	2.70743	0.012739986	0.9481	2.63853
chr3_133472249_133507659	1.10362	0.014920456	1.4403	1.77608
chr3_133507659_133533525	7.712	0.0028866723	0.8119	6.70098
chr3_133533525_133570863	2.36574	0.0037406039	2.4908	1.31279
chr3_133570863_133693078	0.404526	0.027522535	2.6838	0.805471
chr3_133693078_133710642	1.06668	0.0054277689	2.7329	2.29361
chr3_133710642_133753383	1.55799	0.0058023911	4.071	1.55157
chr3_133753383_133841579	0.980541	0.026932438	2.3244	6.26983
chr3_133841579_133856770	3.07223	0.0061439888	1.2507	2.2488
chr3_133856770_133871807	3.14517	0.005519718	1.5961	3.01924
chr3_133871807_133893094	1.34423	0.0045880898	2.3958	2.14823
chr3_133893094_133932537	1.07085	0.0069213802	2.1804	1.78343
chr3_133932537_133972321	1.50808	0.030171258	2.3628	4.97911
chr3_133972321_133992885	8.15987	0.013842962	1.8479	1.86682
chr3_133992885_134010482	3.34897	0.0042620901	1.0229	5.58067
chr3_134010482_134040384	2.98111	0.0083717923	1.4715	2.68438
chr3_134040384_134085884	1.48065	0.0037802198	2.2418	5.64612
chr3_134085884_134276596	0.303363	0.0093981151	2.5693	5.16292
chr3_134276596_134299455	2.96909	0.0024060545	2.756	1.35682
chr3_134299455_134329345	0.886636	0.0093342255	4.1151	3.95586
chr3_134329345_134377714	0.833988	0.039302032	1.716	2.77686
chr3_134377714_134387926	2.4116	0.0040475258	1.9585	2.20997
chr3_134387926_134419167	1.13899	0.0030088666	1.7605	3.23363
chr3_134419167_134441751	2.17457	0.0072322588	2.9667	2.15534
chr3_134441751_134613934	0.121118	0.016556029	2.3928	0.891395
chr3_134613934_134668426	4.81312	0.015145954	1.8902	1.75165
chr3_134668426_134758291	1.92912	0.0028227526	1.6358	0.943908
chr3_134758291_134798535	0.465527	0.0070072557	2.3854	1.44176
chr3_134798535_134821568	1.81467	0.0064255633	1.8669	1.20692
chr3_134821568_134845492	1.71194	0.0020342195	1.045	1.57555
chr3_134845492_134906016	1.59213	0.0055129646	1.6853	2.01591
chr3_134906016_134974240	2.10788	0.014369332	0.4397	4.4611
chr3_134974240_135038999	1.27388	0.0028773349	1.7449	2.03527
chr3_135038999_135096550	2.35443	0.0021198589	0.6429	0.411934
chr3_135096550_135129333	1.40804	0.011408352	1.0981	3.88264
chr3_135129333_135172867	0.65627	0.018238618	0.9877	0.00500689
chr3_135172867_135202274	1.46167	0.023169087	1.6323	3.1977
chr3_135202274_135236873	2.43299	0.0027457441	0.4624	2.08784
chr3_135236873_135326675	0.554182	0.010036896	0.4009	2.43759
chr3_135326675_135456065	0.438392	0.0015895098	0.1932	1.3079
chr3_135456065_135516676	0.626405	0.0037011984	0.594	2.15722
chr3_135516676_135549766	1.79394	0.0019038985	0.0302	2.26034
chr3_135549766_135570355	3.34169	0.0051645701	0.2428	2.74159
chr3_135570355_135739111	1.22982	0.0013273602	0.083	0.396149
chr3_135739111_135888926	0.445273	0.0030571038	0.5607	4.01291
chr3_135888926_136072043	0.311046	0.011686517	1.8677	3.60984
chr3_136072043_136955658	0.0822085	0.011842639	1.6421	3.25237
chr3_136955658_137042233	0.256037	0.0099836365	2.2755	3.13434
chr3_137042233_137096333	0.860753	0.0017744917	1.9224	3.16909
chr3_137096333_137191153	0.638439	0.0032728679	2.5522	1.52982
chr3_137191153_137479775	0.300881	0.005011168	1.0602	2.81303
chr3_137479775_137529198	1.24752	0.0033857381	0.4249	2.35092
chr3_137529198_137581549	1.70657	0.00018465104	0.4775	4.97957
chr3_137581549_137650339	1.91578	0.0052139361	0.9158	3.23837
chr3_137650339_137725837	2.26788	0.0027771155	1.3908	4.15569
chr3_137725837_137790566	0.706785	0.017889972	1.4213	1.99499
chr3_137790566_137813591	1.86774	0.0045023525	1.0858	1.69232
chr3_137813591_137905293	0.60276	0.0026535226	1.5158	4.47295
chr3_137905293_138006675	0.29112	0.0043860514	2.1601	1.4264
chr3_138006675_138052310	3.09463	0.014601366	2.1475	1.31919
chr3_138052310_138118715	0.275633	0.01618854	3.0118	2.4073
chr3_138118715_138327228	0.360825	0.021944275	1.1798	2.61375
chr3_138327228_138440394	0.433325	0.011443366	2.3505	1.12758
chr3_138440394_138629115	0.330462	0.016906792	2.0559	1.51733
chr3_138629115_138946954	0.713456	0.013226822	1.5951	3.08317
chr3_138946954_139128516	0.749868	0.0059098269	1.7239	5.60981
chr3_139128516_139270656	0.916728	0.0070118662	1.0342	2.13663
chr3_139270656_139314529	2.5046	0.016646533	0.5242	2.19942
chr3_139314529_139520481	0.403902	0.017654599	2.6851	0.856045
chr3_139520481_139559742	0.830426	0.013550343	3.1838	1.8507
chr3_139559742_139632349	0.688125	0.008511576	2.6168	0.985838
chr3_139632349_139662726	0.399931	0.0057060715	1.7447	1.79019
chr3_139662726_139733086	0.581025	0.0025819594	3.3684	1.43885
chr3_139733086_139764211	0.885798	0.00079250335	3.0522	1.89878
chr3_139764211_139892550	0.812063	0.0010311233	2.0415	6.02423
chr3_139892550_139977367	1.24869	0.0030614932	1.8039	2.01551
chr3_139977367_140012158	2.65411	0.00070899562	2.9605	5.01494
chr3_140012158_140064133	0.754702	0.0019945487	0.5964	4.36888
chr3_140064133_140116849	2.59155	0.0018463718	0.2656	3.28712
chr3_140116849_140171673	1.89342	0.00096064984	0.2371	1.87105
chr3_140171673_140235024	1.54067	0.0049196803	0.0789	3.28181
chr3_140235024_140339025	1.0184	0.0015224213	0.1923	1.26824
chr3_140339025_140388512	1.80879	0.0009430086	0.5254	1.02679
chr3_140388512_140428804	0.765338	0.012392865	0.3226	1.49087
chr3_140428804_140461388	2.30911	0.0092274327	0.7672	3.82837
chr3_140461388_140555917	1.60695	0.0051377531	1.1319	6.14001
chr3_140555917_140761393	0.913416	0.010895027	2.0586	2.44459
chr3_140761393_140821876	2.91164	0.00014880214	0.2811	3.57483
chr3_140821876_140904562	0.498202	0.0010118601	0.1088	0.754713
chr3_140904562_141035474	0.227599	0.0096069624	0.1528	0.990772
chr3_141035474_141072005	2.80638	0.020740376	0.4927	0.487214
chr3_141072005_141090048	1.89288	0.0066877275	0.5542	2.1616
chr3_141090048_141148056	2.01129	0.0056141682	0.4827	2.20956
chr3_141148056_141241274	1.02475	0.0029464982	2.4995	4.32616
chr3_141241274_141303645	5.23256	0.019015247	2.5493	3.37591
chr3_141303645_141367130	0.690936	0.006300701	0.8821	4.14637
chr3_141367130_141436502	0.639186	0.024049088	0.9658	3.27825
chr3_141436502_141620155	0.326971	0.025903924	0.7623	3.12441
chr3_141620155_141663209	1.87054	0.0013781143	1.2775	1.06387
chr3_141663209_141689445	3.56463	0.0027316156	0.4193	2.42362
chr3_141689445_141709861	14.2251	0.0018612853	1.5184	2.17354
chr3_141709861_141768121	1.08865	0.0075294656	2.7806	3.72951
chr3_141768121_141844434	1.01775	0.015261707	1.507	3.61904
chr3_141844434_141857106	5.43503	0.0042876684	1.9729	4.61782
chr3_141857106_141903213	0.203798	0.0059426985	3.0147	2.39333
chr3_141903213_141945205	0.477856	0.014288436	3.4054	4.6877
chr3_141945205_142171265	0.410734	0.0084136955	3.2071	6.45285
chr3_142171265_142233693	1.2648	0.014539416	1.9062	4.60875
chr3_142233693_142283365	0.178786	0.0010669995	2.4561	1.89416
chr3_142283365_142827901	0.165748	0.023847826	2.1211	4.7829
chr3_142827901_142840379	1.96145	0.016268633	1.683	2.44433
chr3_142840379_142880593	2.8573	0.010924885	1.1439	4.29115
chr3_142880593_142927063	0.716995	0.0077756259	3.6798	2.80256
chr3_142927063_142951625	4.90176	0.0022392313	3.1756	1.98278
chr3_142951625_142973182	3.87131	0.044935133	0.4175	2.1199
chr3_142973182_143106771	0.466611	0.024789965	1.6918	2.86954
chr3_143106771_143125611	1.09266	0.05918259	1.6985	2.2616
chr3_143125611_143145860	3.5057	0.0017284804	2.8643	2.03742
chr3_143145860_143177942	3.34984	0.0124161	3.3975	1.77127
chr3_143177942_143246600	1.19403	0.0031314632	1.5148	3.6114
chr3_143246600_143266258	5.22262	0.0020178384	0.8648	2.71925
chr3_143266258_143298345	5.33408	0.0075419952	0.4051	3.90819
chr3_143298345_143366503	2.30995	0.0038635719	1.4232	2.64005
chr3_143366503_143431185	1.89576	0.001185286	0.4329	5.89128
chr3_143431185_143446660	3.68514	0.0053204093	0.7108	3.65729
chr3_143446660_143501855	1.36788	0.0070235831	2.0654	2.12172
chr3_143501855_143530357	2.66339	0.0017074825	1.8946	1.77857
chr3_143530357_143636295	1.06866	0.0047103023	0.6324	4.89776
chr3_143636295_143700339	2.11282	0.0049132888	2.9511	1.81328
chr3_143700339_143709895	8.5666	0.0001046463	0.0	0.744201
chr3_143709895_143723932	5.35846	0.00026121441	0.4274	1.64227
chr3_143723932_143778788	4.34804	0.0027769676	0.0182	2.24357
chr3_143778788_143792005	1.86782	0.0007313813	1.5132	0.944839
chr3_143792005_143814895	1.61731	0.0081112567	0.8301	1.1264
chr3_143814895_143867598	1.32924	0.0079059383	0.3036	0.564843
chr3_143867598_143951289	1.02185	0.0012267349	0.9917	2.4738
chr3_143951289_144119175	0.195242	0.0075448022	1.7333	4.24014
chr3_144119175_144254890	0.477109	0.0012354321	0.7147	3.12802
chr3_144254890_144380129	0.541894	0.00075588808	0.0639	3.77522
chr3_144380129_144449743	0.929214	0.00051713736	0.1436	1.80005
chr3_144449743_144570372	0.652321	0.00069358667	0.0	3.89805
chr3_144570372_144689973	0.514734	0.00021460244	0.0251	2.30984
chr3_144689973_144780412	1.46433	0.00034277248	0.0774	3.11741
chr3_144780412_144924120	1.71594	5.7987957e-05	1.2873	3.56828
chr3_144924120_144991167	1.088	0.00013920583	0.0	1.10816
chr3_144991167_145167559	1.06929	0.00013228113	0.0454	5.085
chr3_145167559_145220668	1.20882	0.00030126721	0.0188	2.0028
chr3_145220668_145235118	4.70039	0.00020761246	0.1384	0.766523
chr3_145235118_145349554	1.01051	2.9128363e-06	0.4282	0.374853
chr3_145349554_145455541	0.202594	3.1450398e-05	0.0094	1.4489
chr3_145455541_145569505	0.224449	0.00028079043	0.0263	2.50705
chr3_145569505_145637760	1.5756	1.9534588e-05	0.4835	2.41101
chr3_145637760_145703997	1.39649	0.0010719084	0.0302	2.9782
chr3_145703997_145730094	1.8891	0.00043427725	0.0383	3.03739
chr3_145730094_145777810	0.60989	0.0005448906	0.0419	2.59713
chr3_145777810_145800035	3.77361	0.00020997375	0.18	1.14476
chr3_145800035_145946348	1.04988	0.00028022117	1.5925	3.1496
chr3_145946348_146040520	1.22343	0.00056987923	1.561	3.66862
chr3_146040520_146187581	1.02395	0.014161924	2.6112	1.18206
chr3_146187581_146194793	3.36466	0.0049916805	2.0799	2.91052
chr3_146194793_146341364	1.0819	0.0045506956	3.193	2.82909
chr3_146341364_146512927	0.452327	0.0032291345	2.8036	2.4067
chr3_146512927_146523183	3.82836	0.038611544	3.6076	2.01564
chr3_146523183_146564499	1.8797	0.0050908445	4.3567	2.04597
chr3_146564499_146627146	0.652057	0.012759323	1.1014	2.43472
chr3_146627146_146683358	0.973914	0.0033859911	1.4766	1.4098
chr3_146683358_146794966	0.409596	0.0021414236	0.5645	5.07778
chr3_146794966_146898018	0.957942	0.0042405776	0.1067	2.45069
chr3_146898018_146922322	1.54406	0.00010972131	0.7406	2.44254
chr3_146922322_147008337	1.53056	0.0034063826	0.0581	2.85027
chr3_147008337_147120142	0.217978	0.0015175231	0.5545	4.04869
chr3_147120142_147252172	0.580753	0.0026938322	0.5378	3.48226
chr3_147252172_147372048	0.657939	0.0074855128	0.4505	2.34534
chr3_147372048_147507766	0.118417	0.028168703	1.1863	1.864
chr3_147507766_147551259	0.482883	0.0023375409	1.1726	3.5221
chr3_147551259_147644380	1.59224	0.0026345651	0.1503	4.11504
chr3_147644380_147691966	2.54963	0.005204612	0.0	4.87507
chr3_147691966_147705634	3.57395	0.0092430007	0.0	1.90132
chr3_147705634_147776725	2.41098	0.0033478218	0.3939	0.903362
chr3_147776725_147896879	1.16359	0.0018892421	0.0333	2.822
chr3_147896879_147982859	1.7132	0.007249748	0.535	5.67239
chr3_147982859_148076215	2.98322	0.0059092792	0.0643	2.82937
chr3_148076215_148231475	0.633211	0.0066383271	3.2397	4.73848
chr3_148231475_148271837	3.65621	0.0050460004	0.6937	4.63401
chr3_148271837_148470843	0.198854	0.0023650878	0.5578	3.73388
chr3_148470843_148540311	0.192853	0.00047024049	1.4971	0.0177398
chr3_148540311_148601446	1.71465	0.00059431313	2.6008	0.81283
chr3_148601446_148627229	1.73518	0.0017970497	1.629	1.45907
chr3_148627229_148637197	7.7606	0.0010366506	2.809	1.63629
chr3_148637197_148657916	1.73244	0.0024293322	3.0407	1.49494
chr3_148657916_148730631	1.85696	0.0028513145	2.4892	2.19555
chr3_148730631_148813558	1.18926	0.0097193918	0.9647	2.29498
chr3_148813558_148835377	4.68819	0.011106528	1.1	2.68886
chr3_148835377_148850664	2.4099	0.036894093	0.4579	3.02431
chr3_148850664_148918723	1.95673	0.016235913	2.3362	1.87239
chr3_148918723_148981021	1.1906	0.001776408	2.7609	6.65815
chr3_148981021_149109465	0.108063	0.024955104	2.686	1.95678
chr3_149109465_149195209	1.16254	0.031306369	3.4171	4.15576
chr3_149195209_149223488	0.506303	0.036799981	2.2278	2.02555
chr3_149223488_149270371	2.92114	0.0016281666	2.1756	4.52184
chr3_149270371_149288222	6.92859	0.0036039064	5.0978	2.59619
chr3_149288222_149299559	7.57178	0.00058804504	0.0882	1.55799
chr3_149299559_149325344	1.98405	0.0085967294	0.3103	1.50594
chr3_149325344_149382853	1.28029	0.015730871	2.9387	5.12734
chr3_149382853_149407280	1.17646	0.0074644178	2.1697	2.9364
chr3_149407280_149434752	4.05492	0.0011405552	0.8008	2.82081
chr3_149434752_149463874	2.29034	0.002735618	1.8543	5.08672
chr3_149463874_149512566	1.55847	0.013349215	4.8673	4.21764
