block_id	chrom	start	end	length_bp	n_positions	n_variant_alleles	n_scored	n_missing_avi	avi_max	avi_top10_mean	avi_top1_count	avi_top1_fraction	avi_top1_per_kb	avi_top1_mean	avi_mean
chr5_95175600_95275057	chr5	95175600	95275057	99457	99457	298371	298371	0	24.77339	24.674629	369	0.0012367154	3.7101461	21.698407	4.2598791
chr5_95275057_95399040	chr5	95275057	95399040	123983	123983	371949	371949	0	64.03542	53.270874	1755	0.0047183888	14.155166	23.661353	4.014563
chr5_95399040_95427030	chr5	95399040	95427030	27990	27990	83970	83970	0	45.66586	44.060123	871	0.010372752	31.118257	24.7044	4.8135626
chr5_95427030_95618521	chr5	95427030	95618521	191491	191491	574473	574473	0	63.61921	58.042978	12861	0.022387475	67.162425	25.6737	5.3190282
chr5_95618521_95714572	chr5	95618521	95714572	96051	96051	288153	288153	0	54.14728	50.217871	4676	0.01622749	48.682471	24.052417	5.6139388
chr5_95714572_95776802	chr5	95714572	95776802	62230	62230	186690	186690	0	69.90877	53.730122	3750	0.020086775	60.260325	24.774267	6.166138
chr5_95776802_95808973	chr5	95776802	95808973	32171	32171	96513	96513	0	68.55215	54.048228	1639	0.016982168	50.946505	26.406479	5.8177585
chr5_95808973_95858867	chr5	95808973	95858867	49894	49894	149682	149682	0	48.00437	41.2164	1382	0.0092329071	27.698721	23.123885	5.2154608
chr5_95858867_96021659	chr5	95858867	96021659	162792	162792	488376	488376	0	57.38969	51.460276	7788	0.01594673	47.840189	23.641717	6.3698933
chr5_96021659_96167690	chr5	96021659	96167690	146031	146031	438093	438093	0	25.07854	24.924571	1820	0.004154369	12.463107	21.245533	5.3829191
chr5_96167690_96331970	chr5	96167690	96331970	164280	164280	492840	492840	0	31.64188	28.273376	1839	0.0037314341	11.194302	21.377625	5.1314547
chr5_96331970_96431999	chr5	96331970	96431999	100029	100029	300087	300087	0	56.64655	51.018701	5433	0.01810475	54.314249	25.705533	5.010662
chr5_96431999_96446828	chr5	96431999	96446828	14829	14829	44487	44487	0	46.94261	43.446339	789	0.017735518	53.206555	23.830729	5.0411393
chr5_96446828_96487004	chr5	96446828	96487004	40176	40176	120528	120528	0	24.53254	24.071694	246	0.0020410195	6.1230585	21.325355	4.2534762
chr5_96487004_96548390	chr5	96487004	96548390	61386	61386	184158	184158	0	27.15033	25.786222	675	0.0036653309	10.995993	21.761718	4.4608223
chr5_96548390_96626749	chr5	96548390	96626749	78359	78359	235077	235077	0	35.36032	32.315564	1064	0.0045261765	13.57853	22.095566	4.7688315
chr5_96626749_96641188	chr5	96626749	96641188	14439	14439	43317	43317	0	23.12599	22.785683	173	0.0039938131	11.981439	21.440857	4.9068338
chr5_96641188_96743683	chr5	96641188	96743683	102495	102495	307485	307485	0	62.62975	50.865878	3194	0.010387499	31.162496	24.532763	5.4102246
chr5_96743683_96862776	chr5	96743683	96862776	119093	119093	357279	357279	0	61.48199	55.702457	7523	0.021056373	63.16912	25.293095	5.3456912
chr5_96862776_97038277	chr5	96862776	97038277	175501	175501	526503	526503	0	68.56101	57.138974	9580	0.018195528	54.586584	24.942461	5.8281922
chr5_97038277_97067916	chr5	97038277	97067916	29639	29639	88917	88917	0	23.56059	23.189678	220	0.0024742175	7.4226526	21.249771	4.8560102
chr5_97067916_97142297	chr5	97067916	97142297	74381	74381	223143	223143	0	64.58697	51.587859	3507	0.015716379	47.149138	23.813134	6.1943726
chr5_97142297_97148720	chr5	97142297	97148720	6423	6423	19269	19269	0	59.0969	55.187248	671	0.034822772	104.46832	23.323751	5.8460619
chr5_97148720_97185965	chr5	97148720	97185965	37245	37245	111735	111735	0	61.23279	53.383709	3012	0.026956638	80.869915	26.273407	4.9128503
chr5_97185965_97412040	chr5	97185965	97412040	226075	226075	678225	678225	0	26.11079	25.699169	1084	0.0015982897	4.794869	21.243334	4.0702353
chr5_97412040_97537332	chr5	97412040	97537332	125292	125292	375876	375876	0	25.80064	25.166316	555	0.0014765508	4.4296523	21.348929	3.9327131
chr5_97537332_97710424	chr5	97537332	97710424	173092	173092	519276	519276	0	25.01811	24.611383	407	0.00078378358	2.3513507	21.242829	3.7792962
chr5_97710424_97847011	chr5	97710424	97847011	136587	136587	409761	409761	0	25.51543	25.108408	630	0.0015374816	4.6124448	21.282691	3.6488952
chr5_97847011_97979897	chr5	97847011	97979897	132886	132886	398658	398658	0	24.08839	22.738492	83	0.00020819851	0.62459552	20.821479	3.4960451
chr5_97979897_98042050	chr5	97979897	98042050	62153	62153	186459	186459	0	23.70921	23.25986	271	0.0014534026	4.3602079	21.284018	3.2929617
chr5_98042050_98103278	chr5	98042050	98103278	61228	61228	183684	183684	0	23.86974	23.731765	130	0.0007077372	2.1232116	21.326981	3.7338931
chr5_98103278_98142607	chr5	98103278	98142607	39329	39329	117987	117987	0	23.85031	23.260343	157	0.0013306551	3.9919652	21.19923	4.1517426
chr5_98142607_98179126	chr5	98142607	98179126	36519	36519	109557	109557	0	23.64128	23.509622	174	0.0015882144	4.7646431	21.244339	3.4784447
chr5_98179126_98260700	chr5	98179126	98260700	81574	81574	244722	244722	0	24.02673	23.5996	434	0.0017734409	5.3203227	21.235709	3.7649348
chr5_98260700_98313983	chr5	98260700	98313983	53283	53283	159849	159849	0	24.5556	24.338013	336	0.0021019837	6.3059512	21.466918	3.6998736
chr5_98313983_98428439	chr5	98313983	98428439	114456	114456	343368	343368	0	23.52256	23.415643	511	0.0014881992	4.4645977	21.114943	4.2676438
chr5_98428439_98490071	chr5	98428439	98490071	61632	61632	184896	184896	0	25.27587	24.158498	421	0.0022769557	6.8308671	21.36917	4.0073358
chr5_98490071_98562730	chr5	98490071	98562730	72659	72659	217977	217977	0	24.83258	24.739192	1062	0.0048720737	14.616221	21.42689	4.365422
chr5_98562730_98646475	chr5	98562730	98646475	83745	83745	251235	251235	0	23.63787	23.392842	1062	0.004227118	12.681354	21.009047	4.8696154
chr5_98646475_98730835	chr5	98646475	98730835	84360	84360	253080	253080	0	22.41151	22.036773	99	0.00039118065	1.173542	20.859713	4.0576423
chr5_98730835_98782003	chr5	98730835	98782003	51168	51168	153504	153504	0	58.15108	46.841141	2666	0.017367626	52.102877	24.139159	5.2605718
chr5_98782003_98985233	chr5	98782003	98985233	203230	203230	609690	609690	0	59.0969	54.740811	15672	0.025704866	77.114599	25.57049	5.220568
chr5_98985233_99049256	chr5	98985233	99049256	64023	64023	192069	192069	0	25.34429	25.238311	349	0.0018170553	5.451166	21.622188	4.1964138
chr5_99049256_99114626	chr5	99049256	99114626	65370	65370	196110	196110	0	27.02466	26.452524	158	0.00080567029	2.4170109	21.974902	4.0921573
chr5_99114626_99189083	chr5	99114626	99189083	74457	74457	223371	223371	0	25.09097	25.028463	145	0.00064914425	1.9474327	21.385304	3.6484887
chr5_99189083_99234703	chr5	99189083	99234703	45620	45620	136860	136860	0	22.56003	21.335388	21	0.00015344147	0.46032442	20.759366	1.4707213
chr5_99234703_99295307	chr5	99234703	99295307	60604	60604	181812	181812	0	21.94758	21.33834	44	0.00024200823	0.72602468	20.825853	3.3721887
chr5_99295307_99582246	chr5	99295307	99582246	286939	286939	860817	860817	0	23.51483	23.440291	810	0.00094096655	2.8228996	21.177972	3.3164552
chr5_99582246_99774733	chr5	99582246	99774733	192487	192487	577461	577461	0	22.88067	21.683192	72	0.00012468374	0.37405123	20.831838	2.9194103
chr5_99774733_99890677	chr5	99774733	99890677	115944	115944	347832	347832	0	23.7072	23.455274	113	0.00032486948	0.97460843	21.197846	2.9932563
chr5_99890677_99924481	chr5	99890677	99924481	33804	33804	101412	101412	0	22.26621	21.274439	16	0.00015777226	0.47331677	20.96584	2.9078188
chr5_99924481_99983462	chr5	99924481	99983462	58981	58981	176943	176943	0	21.81094	21.05809	15	8.4773063e-05	0.25431919	20.742586	3.0749024
chr5_99983462_100137197	chr5	99983462	100137197	153735	153735	461205	461205	0	22.97468	22.701681	511	0.0011079672	3.3239015	21.084103	3.234242
chr5_100137197_100200008	chr5	100137197	100200008	62811	62811	188433	188433	0	20.68589	20.362713	9	4.7762335e-05	0.143287	20.41229	2.9427534
chr5_100200008_100308574	chr5	100200008	100308574	108566	108566	325698	325698	0	23.65921	22.61949	114	0.0003500175	1.0500525	21.051214	3.046214
chr5_100308574_100644623	chr5	100308574	100644623	336049	336049	1008147	1008147	0	53.41488	42.835621	1810	0.0017953731	5.3861193	23.069804	3.6862703
chr5_100644623_100682688	chr5	100644623	100682688	38065	38065	114195	114195	0	23.99437	22.656797	154	0.0013485704	4.0457113	20.944439	3.7245167
chr5_100682688_101259572	chr5	100682688	101259572	576884	576884	1730652	1730652	0	56.49663	51.264108	4326	0.002499636	7.4989079	24.248005	3.5178495
chr5_101259572_101366607	chr5	101259572	101366607	107035	107035	321105	321105	0	22.41151	21.975004	81	0.00025225394	0.75676181	20.780218	3.163517
chr5_101366607_101597277	chr5	101366607	101597277	230670	230670	692010	692010	0	25.48309	25.295969	151	0.00021820494	0.65461482	21.837368	2.8540795
chr5_101597277_101760311	chr5	101597277	101760311	163034	163034	489102	489102	0	24.37544	23.577002	287	0.00058678967	1.760369	21.022728	3.2535466
chr5_101760311_101861016	chr5	101760311	101861016	100705	100705	302115	302115	0	24.09754	23.037648	82	0.00027141982	0.81425947	21.149289	2.9112091
chr5_101861016_101994538	chr5	101861016	101994538	133522	133522	400566	400566	0	25.25108	25.124086	90	0.00022468207	0.67404622	22.017404	3.0184568
chr5_101994538_102092699	chr5	101994538	102092699	98161	98161	294483	294483	0	22.59522	22.25857	66	0.0002241216	0.67236479	20.936603	3.1215604
chr5_102092699_102215732	chr5	102092699	102215732	123033	123033	369099	369099	0	25.10935	24.991758	136	0.00036846483	1.1053945	21.887477	3.5717587
chr5_102215732_102243280	chr5	102215732	102243280	27548	27548	82644	82644	0	44.54775	40.269984	534	0.0064614491	19.384347	25.639729	4.0838743
chr5_102243280_102697093	chr5	102243280	102697093	453813	453813	1361439	1361439	0	54.36725	47.7986	6212	0.0045628192	13.688458	24.490867	4.002622
chr5_102697093_102765152	chr5	102697093	102765152	68059	68059	204177	204177	0	34.09233	32.125629	741	0.0036292041	10.887612	21.876094	4.7797585
chr5_102765152_102826047	chr5	102765152	102826047	60895	60895	182685	182685	0	33.99118	31.136181	1079	0.0059063415	17.719025	21.751769	5.8484974
chr5_102826047_102969361	chr5	102826047	102969361	143314	143314	429942	429942	0	63.28645	53.357911	4048	0.0094152234	28.24567	24.78975	5.7054374
chr5_102969361_103292439	chr5	102969361	103292439	323078	323078	969234	969234	0	73.23963	64.868717	20239	0.020881438	62.644315	25.492206	5.3405528
chr5_103292439_103359925	chr5	103292439	103359925	67486	67486	202458	202458	0	24.11565	23.814131	354	0.0017485108	5.2455324	21.215001	4.3719171
chr5_103359925_103518320	chr5	103359925	103518320	158395	158395	475185	475185	0	27.52186	27.265805	2026	0.0042636026	12.790808	21.21494	4.6649416
chr5_103518320_103572136	chr5	103518320	103572136	53816	53816	161448	161448	0	55.26404	47.662842	2975	0.018426986	55.280957	25.445308	5.1478486
chr5_103572136_103645332	chr5	103572136	103645332	73196	73196	219588	219588	0	25.22009	25.175703	523	0.0023817331	7.1451992	21.373588	4.7233314
chr5_103645332_103660763	chr5	103645332	103660763	15431	15431	46293	46293	0	22.84134	22.094178	155	0.0033482384	10.044715	20.995728	4.9958641
chr5_103660763_103695246	chr5	103660763	103695246	34483	34483	103449	103449	0	23.79842	23.319867	912	0.0088159383	26.447815	21.085276	5.0510497
chr5_103695246_103748433	chr5	103695246	103748433	53187	53187	159561	159561	0	23.88799	23.038178	358	0.002243656	6.7309681	20.959501	4.0470141
chr5_103748433_103846540	chr5	103748433	103846540	98107	98107	294321	294321	0	25.59315	25.406299	707	0.0024021392	7.2064175	21.365563	4.0650734
chr5_103846540_103901206	chr5	103846540	103901206	54666	54666	163998	163998	0	25.01811	24.303447	317	0.0019329504	5.7988512	21.179439	4.3849138
chr5_103901206_103985379	chr5	103901206	103985379	84173	84173	252519	252519	0	24.25693	23.81944	719	0.0028473105	8.5419315	21.090756	3.9699306
chr5_103985379_104130158	chr5	103985379	104130158	144779	144779	434337	434337	0	24.25239	23.570711	416	0.00095778163	2.8733449	21.09524	3.7009725
chr5_104130158_104202656	chr5	104130158	104202656	72498	72498	217494	217494	0	23.47953	22.965935	145	0.00066668506	2.0000552	21.096438	3.5276305
chr5_104202656_104247614	chr5	104202656	104247614	44958	44958	134874	134874	0	23.73744	22.859268	142	0.0010528345	3.1585035	21.060298	3.5163486
chr5_104247614_104334079	chr5	104247614	104334079	86465	86465	259395	259395	0	23.34011	22.565152	408	0.0015728908	4.7186723	21.032971	3.3564045
chr5_104334079_104438104	chr5	104334079	104438104	104025	104025	312075	312075	0	24.72592	24.702313	771	0.00247056	7.4116799	21.368201	3.3636626
chr5_104438104_104757099	chr5	104438104	104757099	318995	318995	956985	956985	0	24.57897	23.654399	1378	0.001439939	4.3198169	21.027882	3.4924699
chr5_104757099_104783749	chr5	104757099	104783749	26650	26650	79950	79950	0	24.32865	23.170413	203	0.0025390869	7.6172608	21.150858	3.2142824
chr5_104783749_104905497	chr5	104783749	104905497	121748	121748	365244	365244	0	24.06305	23.547083	165	0.0004517528	1.3552584	21.070062	3.2170266
chr5_104905497_105204120	chr5	104905497	105204120	298623	298623	895869	895869	0	23.62495	22.982337	713	0.00079587529	2.3876259	20.880842	3.162882
chr5_105204120_105374191	chr5	105204120	105374191	170071	170071	510213	510213	0	22.80816	22.141752	78	0.00015287733	0.45863198	20.776677	2.7299889
chr5_105374191_105519425	chr5	105374191	105519425	145234	145234	435702	435702	0	22.80025	22.409302	246	0.00056460608	1.6938183	20.985908	3.0856171
chr5_105519425_105717746	chr5	105519425	105717746	198321	198321	594963	594963	0	23.89737	23.581931	598	0.0010051045	3.0153136	21.149092	3.1460553
chr5_105717746_105842017	chr5	105717746	105842017	124271	124271	372813	372813	0	24.21964	23.289933	309	0.00082883376	2.4865013	20.966292	3.3235595
chr5_105842017_105878715	chr5	105842017	105878715	36698	36698	110094	110094	0	22.62455	20.815067	10	9.0831471e-05	0.27249441	20.815067	3.3369954
chr5_105878715_106085751	chr5	105878715	106085751	207036	207036	621108	621108	0	23.92211	23.000543	477	0.00076798238	2.3039471	21.013377	3.2632582
chr5_106085751_106349308	chr5	106085751	106349308	263557	263557	790671	790671	0	24.80296	24.230798	647	0.00081829231	2.4548769	21.088488	3.3302593
chr5_106349308_106557831	chr5	106349308	106557831	208523	208523	625569	625569	0	24.21375	23.620415	534	0.00085362286	2.5608686	21.11969	3.2351772
chr5_106557831_106601380	chr5	106557831	106601380	43549	43549	130647	130647	0	23.51412	22.106568	78	0.00059702863	1.7910859	20.881839	3.0903529
chr5_106601380_106707486	chr5	106601380	106707486	106106	106106	318318	318318	0	23.67337	23.033671	145	0.00045551932	1.366558	21.200673	3.3462168
chr5_106707486_106764762	chr5	106707486	106764762	57276	57276	171828	171828	0	22.5337	22.150135	163	0.00094862304	2.8458691	20.825679	3.3925123
chr5_106764762_106879738	chr5	106764762	106879738	114976	114976	344928	344928	0	23.94755	23.308882	283	0.00082046108	2.4613832	21.051752	3.8253851
chr5_106879738_106929897	chr5	106879738	106929897	50159	50159	150477	150477	0	22.4463	22.117491	159	0.0010566399	3.1699197	20.986166	3.8610389
chr5_106929897_107036675	chr5	106929897	107036675	106778	106778	320334	320334	0	23.75122	23.012596	558	0.0017419319	5.2257956	21.044998	4.466339
chr5_107036675_107058359	chr5	107036675	107058359	21684	21684	65052	65052	0	25.18302	23.061236	281	0.0043196212	12.958864	21.094991	3.978037
chr5_107058359_107234108	chr5	107058359	107234108	175749	175749	527247	527247	0	24.3929	24.150597	2777	0.0052669811	15.800943	21.204325	4.6982874
chr5_107234108_107275746	chr5	107234108	107275746	41638	41638	124914	124914	0	24.8563	24.417889	839	0.006716621	20.149863	21.258771	5.3655541
chr5_107275746_107365514	chr5	107275746	107365514	89768	89768	269304	269304	0	24.76741	24.326936	2134	0.0079241304	23.772391	21.182304	5.6597779
chr5_107365514_107429688	chr5	107365514	107429688	64174	64174	192522	192522	0	55.45793	47.353004	6783	0.035232337	105.69701	22.50229	7.5749451
chr5_107429688_107466596	chr5	107429688	107466596	36908	36908	110724	110724	0	25.41312	25.046842	1635	0.014766446	44.299339	21.399405	6.7226919
chr5_107466596_107499142	chr5	107466596	107499142	32546	32546	97638	97638	0	26.57823	24.70574	1458	0.014932711	44.798132	21.245066	6.7626634
chr5_107499142_107513736	chr5	107499142	107513736	14594	14594	43782	43782	0	27.70011	25.76787	534	0.012196793	36.59038	21.399496	6.5671727
chr5_107513736_107572260	chr5	107513736	107572260	58524	58524	175572	175572	0	26.67425	25.2928	2549	0.01451826	43.554781	21.214922	6.8141075
chr5_107572260_107604994	chr5	107572260	107604994	32734	32734	98202	98202	0	24.9639	24.504686	1931	0.019663551	58.990652	21.169677	7.2611589
chr5_107604994_107668348	chr5	107604994	107668348	63354	63354	190062	190062	0	32.49694	25.577902	2896	0.015237133	45.711399	21.279217	6.7609596
chr5_107668348_107725049	chr5	107668348	107725049	56701	56701	170103	170103	0	45.66586	39.52936	1942	0.011416612	34.249837	21.946449	5.2708782
chr5_107725049_107749296	chr5	107725049	107749296	24247	24247	72741	72741	0	25.87069	25.100138	893	0.012276433	36.829298	21.170269	5.5111735
chr5_107749296_107775475	chr5	107749296	107775475	26179	26179	78537	78537	0	24.91593	24.10369	855	0.010886588	32.659765	21.217793	6.0456774
chr5_107775475_107803379	chr5	107775475	107803379	27904	27904	83712	83712	0	23.27106	22.982076	409	0.0048857989	14.657397	21.107366	4.8106343
chr5_107803379_107828840	chr5	107803379	107828840	25461	25461	76383	76383	0	26.97717	24.840836	812	0.010630638	31.891913	21.391974	5.4552712
chr5_107828840_107880574	chr5	107828840	107880574	51734	51734	155202	155202	0	39.65859	38.743953	1681	0.010831046	32.493138	22.256274	5.6051747
chr5_107880574_107928133	chr5	107880574	107928133	47559	47559	142677	142677	0	49.4423	46.457551	1252	0.0087750654	26.325196	23.396585	6.180606
chr5_107928133_108012479	chr5	107928133	108012479	84346	84346	253038	253038	0	24.53821	24.135487	1676	0.0066235111	19.870533	21.136426	5.8912793
chr5_108012479_108472488	chr5	108012479	108472488	460009	460009	1380027	1380027	0	59.30181	51.773603	7231	0.0052397526	15.719258	23.701831	4.9745432
chr5_108472488_108547490	chr5	108472488	108547490	75002	75002	225006	225006	0	25.78709	25.54425	178	0.00079109002	2.37327	21.440252	4.5229463
chr5_108547490_108601069	chr5	108547490	108601069	53579	53579	160737	160737	0	24.28227	23.923804	191	0.0011882765	3.5648295	21.399931	4.3665817
chr5_108601069_108657959	chr5	108601069	108657959	56890	56890	170670	170670	0	25.04214	24.694506	345	0.0020214449	6.0643347	21.225197	4.7863221
chr5_108657959_108704942	chr5	108657959	108704942	46983	46983	140949	140949	0	26.5966	26.517394	182	0.0012912472	3.8737416	21.833759	4.3808047
chr5_108704942_108916530	chr5	108704942	108916530	211588	211588	634764	634764	0	55.45793	49.890575	3906	0.0061534681	18.460404	24.287309	4.946446
chr5_108916530_108959779	chr5	108916530	108959779	43249	43249	129747	129747	0	54.54039	47.956262	1075	0.0082853553	24.856066	26.569337	4.9779637
