block_id	genes_per_kb	n_genes_tss	avi_top1_fraction	avi_mean	eqtl_variants_per_kb
chr2_233423697_233472342	0.0205571	0	0.05031007	5.3240578	1.9529
chr2_233472342_233593475	0.0247662	3	0.018803024	4.8303554	1.7667
chr2_233593475_233660491	0.0596872	4	0.009410688	3.96418	2.1338
chr2_23360019_23381038	0.095152	1	0.0058994243	5.4497089	1.3321
chr2_233660491_233718658	0.120343	5	0.021403889	4.9243803	3.5931
chr2_233718658_233771328	0.322764	11	0.026966648	5.3253064	2.8669
chr2_233771328_233796044	0.404596	1	0.028834223	4.1647111	2.3467
chr2_233796044_233812798	0.0596872	0	0.046973857	4.453965	3.5812
chr2_23381038_23480181	0.0201729	2	0.0095014272	5.7743859	2.0475
chr2_233812798_233828399	0.0640985	0	0.041343504	5.3118269	2.4357
chr2_233828399_233894209	0.060781	3	0.013984703	4.0853602	3.5405
chr2_233894209_233974736	0.0248364	2	0.021288926	4.110743	0.4471
chr2_233974736_233997882	0.086408	1	0.031380512	5.0660016	0.216
chr2_233997882_234034079	0.0276266	0	0.0052858893	3.6873355	0.5525
chr2_234034079_234091464	0.0348523	2	0.0064012082	3.4547073	0.3659
chr2_234091464_234131490	0.0249838	1	0.00067456154	3.2914028	0.3248
chr2_234131490_234170979	0	0	0.0023297627	3.8421702	1.722
chr2_234170979_234199179	0	0	0.00031914894	3.4734999	0.0355
chr2_234199179_234221332	0	0	0.001986187	3.3643386	0.1806
chr2_234221332_234257308	0.0277963	1	0.0020476614	3.2768481	0.1668
chr2_234257308_234290660	0	0	0.0014591829	3.5786187	0.4797
chr2_234290660_234309603	0	0	0.002357951	4.0075603	1.9004
chr2_234309603_234326831	0	0	0.0013543843	3.2181156	0.1161
chr2_234326831_234355622	0.0694662	1	0.0016671877	3.7070263	0.3126
chr2_234355622_234424210	0.0145798	1	0.0019002352	3.6161544	0.6707
chr2_234424210_234438798	0.0685495	1	0.004592816	3.956045	0.1371
chr2_234438798_234491389	0.057044	2	0.0027824786	3.6597143	0.8366
chr2_234491389_234512918	0.046449	1	0.030904052	5.0520378	0.2787
chr2_234512918_234555307	0	0	0.00073132181	3.14948	0.1415
chr2_234555307_234570921	0	0	0.0014516887	3.7980364	0.1281
chr2_234570921_234596967	0	0	0.00075507436	3.3598509	0.0768
chr2_234596967_234605975	0	0	3.7004144e-05	2.8922316	0.0
chr2_234605975_234624369	0	0	0.0011597985	3.5415511	0.0
chr2_234624369_234683303	0.0169681	1	0.0014818837	3.3954832	1.1708
chr2_234683303_234718443	0.0284576	0	0.0023335231	3.3661517	0.4553
chr2_234718443_234758982	0.0246676	1	0.00078114079	3.4565794	0.0247
chr2_234758982_234800098	0	0	0.0010620359	3.5627182	0.0
chr2_234800098_234835471	0.0282701	0	0.0007821408	3.1604984	0.0565
chr2_23480181_23493824	0.0732977	0	0.0087468543	5.4709727	1.0995
chr2_234835471_234867029	0.0316877	0	0.0013625705	3.6314737	0.0
chr2_234867029_234886298	0.0518968	0	0.0018855848	3.5582079	0.4152
chr2_234886298_234896929	0.0940645	0	0.0010347098	3.8713863	3.0101
chr2_234896929_234985592	0.0225573	2	0.0025489776	3.6789581	0.5865
chr2_23493824_23516718	0.0873591	0	0.013336828	5.6513392	3.1012
chr2_234985592_235034523	0.0204369	0	0.0026704271	3.9054148	0.8788
chr2_235034523_235045195	0.0937031	0	0.1160982	6.5642803	0.0
chr2_235045195_235063327	0.0551511	0	0.017593205	4.2316983	0.3309
chr2_235063327_235081676	0	0	0.00079931695	3.2438139	0.0
chr2_235081676_235105154	0.0425931	1	0.0028395377	3.310182	0.0852
chr2_235105154_235132481	0	0	0.00079286664	2.8734531	0.0
chr2_235132481_235159855	0.036531	1	0.0045907309	3.53829	0.0
chr2_235159855_235198495	0.0258799	1	0.0010697032	3.1843156	0.0
chr2_23516718_23533957	0.116016	1	0.016899665	5.8630545	2.7264
chr2_235198495_235265947	0	0	0.0010328332	3.1450566	0.0741
chr2_235265947_235298750	0	0	0.001148269	3.4207717	0.0
chr2_235298750_235321640	0	0	0.0002621232	3.2698427	0.0
chr2_235321640_235370531	0	0	0.00093405058	3.2002663	0.0
chr2_23533957_23633107	0.0201715	1	0.010892587	5.1851362	2.5013
chr2_235370531_235444994	0	0	0.0013026604	3.3343036	1.625
chr2_235444994_235467733	0	0	0.0012460237	3.1484441	0.0
chr2_235467733_235498175	0.0328494	1	0.0071940083	4.0213114	1.4454
chr2_235498175_235562593	0.0310472	1	0.0023130181	3.764557	1.0246
chr2_235562593_235612612	0.0199924	0	0.0013861399	3.6429555	0.2599
chr2_235612612_235651586	0.0256581	0	0.0019927815	3.8782066	0.2822
chr2_235651586_235710197	0.0170616	0	0.0095033356	4.0171386	0.8019
chr2_235710197_235859457	0.0133994	1	0.011335924	3.7302886	0.2479
chr2_235859457_235927834	0.0292496	1	0.014595551	4.1592291	0.1462
chr2_235927834_235995625	0.0147512	0	0.0092490154	3.8183408	0.0148
chr2_235995625_236043338	0.0419173	1	0.011506298	3.7884384	0.0
chr2_236043338_236049896	0.152486	0	0.025770052	4.365239	0.6099
chr2_236049896_236103646	0.0372093	1	0.012372093	4.3110575	0.0186
chr2_236103646_236129815	0.0382132	0	0.022494809	4.3119305	0.0764
chr2_236129815_236196412	0.0750785	3	0.026267449	4.5609018	1.3664
chr2_236196412_236239957	0.0688942	1	0.010464271	3.8557874	3.6744
chr2_236239957_236297900	0.0345167	1	0.0065466637	3.4283741	0.6386
chr2_236297900_236346355	0.0206377	0	0.0083582706	3.4734357	2.394
chr2_23633107_23646129	0.0767931	0	0.039983617	5.8729591	3.6861
chr2_236346355_236493153	0.0272483	3	0.0063988156	3.5870627	1.921
chr2_23646129_23668996	0.0874623	0	0.017696535	5.6278611	2.8425
chr2_236493153_236543159	0.0199976	1	0.0075924222	3.4763818	2.8797
chr2_236543159_236573624	0.0328246	1	0.0051862793	4.078653	0.3282
chr2_236573624_236603036	0.0339997	0	0.02421914	4.4388127	0.272
chr2_236603036_236633243	0	0	0.00059588837	2.8851899	0.2317
chr2_236633243_236665628	0	0	0.0026555504	3.4118392	3.304
chr2_236665628_236688934	0	0	0.002502932	3.5256897	0.5149
chr2_236688934_236705687	0	0	0.00067649575	3.3844067	1.0147
chr2_23668996_24033201	0.0274571	8	0.022396727	5.4171321	3.0422
chr2_236705687_236744320	0.0258846	1	0.0022433326	3.2494596	0.2847
chr2_236744320_236784127	0.0251212	0	0.0023781412	3.4268922	0.8541
chr2_236784127_236819759	0	0	0.0018335579	3.166229	0.3648
chr2_236819759_236850028	0	0	0.0025328444	3.4413876	0.925
chr2_236850028_236888448	0	0	0.0017005032	3.5642577	1.6398
chr2_236888448_236908695	0	0	0.0016298711	3.2820403	5.6305
chr2_236908695_236965614	0.0175688	0	0.0022136721	3.1886367	1.1595
chr2_236965614_237006316	0.0245688	0	0.00290731	3.8991372	0.7616
chr2_237006316_237040730	0.0581159	1	0.0011720036	3.1003583	0.494
chr2_237040730_237204908	0.0243638	4	0.0046149098	3.4773302	2.5217
chr2_237204908_237271309	0.01506	1	0.0023142222	3.545326	1.762
chr2_237271309_237300729	0	0	0.0027079085	3.9414367	0.3739
chr2_237300729_237328278	0.036299	0	0.0063523177	3.9176456	0.6897
chr2_237328278_237351805	0.0425044	0	0.052832915	4.7708384	0.3825
chr2_237351805_237407071	0.0180943	0	0.064626835	5.2608534	0.2533
chr2_237407071_237442704	0.0841916	3	0.0075585366	3.9923186	1.8803
chr2_237442704_237512706	0.0428559	3	0.0074664533	4.0380553	4.2427
chr2_237512706_237545563	0.0304349	0	0.010469611	4.4384045	7.2435
chr2_237545563_237574688	0.137339	2	0.0080801144	3.6671322	4.3605
chr2_237574688_237584019	0.10717	0	0.029293038	4.9580561	4.9298
chr2_237584019_237593772	0.205065	1	0.01500393	4.4794478	7.6899
chr2_237593772_237601126	0.271961	0	0.0063457529	4.9647352	2.5836
chr2_237601126_237614910	0.145096	2	0.0025633585	4.5580324	5.8764
chr2_237614910_237633149	0.109655	1	0.0082789627	4.1527399	5.0441
chr2_237633149_237661589	0.0351617	0	0.001734646	4.2331176	4.5007
chr2_237661589_237723264	0.016214	0	0.00989596	4.5568998	2.27
chr2_237723264_237775170	0.0385312	1	0.026541569	4.8979456	3.988
chr2_237775170_237851767	0.0261107	1	0.01280729	4.6747385	2.6241
chr2_237851767_237902463	0.0394508	2	0.0063055599	4.2437386	1.8936
chr2_237902463_237924380	0.0912534	0	0.0071177625	3.6054836	2.4182
chr2_237924380_237941592	0.058099	0	0.0016461384	3.857734	1.6849
chr2_237941592_238098994	0.0317658	5	0.010313295	4.3031084	3.4307
chr2_238098994_238129254	0.0991408	1	0.028475435	4.3609822	5.0892
chr2_238129254_238144795	0.128692	1	0.071574116	5.7962788	4.1181
chr2_238144795_238216860	0.0555054	3	0.028118134	4.621541	3.8021
chr2_238216860_238314025	0.0617506	6	0.025530455	4.7198537	2.9023
chr2_238314025_238407666	0.0106791	1	0.011625962	4.0975791	2.8086
chr2_238407666_238466195	0.0683422	4	0.013964587	4.3243556	3.9126
chr2_238466195_238569632	0.0193354	2	0.0018400895	3.0287864	2.5233
chr2_238569632_238635668	0.0151433	0	0.0017414743	3.0763459	2.7561
chr2_238635668_238729386	0.0213406	1	0.0018886447	3.0957289	0.6295
chr2_238729386_238765688	0.0550934	1	0.0012120544	2.6549071	1.2396
chr2_238765688_238813489	0.0418401	2	0.0019734594	2.7231698	0.9205
chr2_238813489_238856321	0.023347	1	0.012311667	3.5042806	0.4669
chr2_238856321_238868357	0.0830841	0	0.0036556996	3.2000112	0.4985
chr2_238868357_238896467	0.0355745	0	0.00085378869	2.9318088	1.6364
chr2_238896467_238912020	0.0642963	0	0.0034509287	3.2777898	1.9932
chr2_238912020_238925834	0.0723903	0	0.0012065055	2.5867472	2.5337
chr2_238925834_238965739	0.0250595	1	0.0019713486	2.8973763	1.2029
chr2_238965739_238996425	0	0	0.00066262574	2.9144514	0.1304
chr2_238996425_239007340	0	0	0.0018018018	3.2291905	0.0916
chr2_239007340_239029251	0	0	0.0018255671	2.742009	0.9128
chr2_239029251_239082428	0.0376102	1	0.012937924	3.7226717	0.5453
chr2_239082428_239120200	0.0794239	2	0.019211762	3.8130495	0.3442
chr2_239120200_239140039	0.0504058	0	0.020884789	3.6478205	1.0081
chr2_239140039_239182259	0.0236855	0	0.009687352	3.1763437	2.3212
chr2_239182259_239220422	0.0524068	1	0.005747277	3.534992	2.2011
chr2_239220422_239259382	0.0256674	0	0.0037046543	4.1449423	1.0524
chr2_239259382_239377842	0.025325	2	0.0039563284	4.0035386	1.0552
chr2_239377842_239406169	0.070604	2	0.0095433097	4.4593155	2.0828
chr2_239406169_239439812	0.0297239	1	0.0044883037	3.2707641	0.7431
chr2_239439812_239480084	0.0248311	0	0.0027479804	3.1193442	1.2167
chr2_239480084_239507734	0.0723327	1	0.003628692	3.0247864	0.0
chr2_239507734_239514610	0.145433	0	0.00024238899	2.7917966	0.8726
chr2_239514610_239537468	0.0437484	0	0.00046664917	2.685555	0.0875
chr2_239537468_239555242	0.056262	1	0.0013877949	3.0898149	0.4501
chr2_239555242_239559828	0	0	0.0013810147	3.3441021	0.0
chr2_239559828_239569776	0	0	0.0016753786	2.6662791	0.0
chr2_239569776_239589511	0.0506714	1	0.00081074234	2.7623353	0.5574
chr2_239589511_239627406	0.0263887	1	0.00076527246	2.8184073	0.2111
chr2_239627406_239693668	0.0150916	0	0.00054329782	2.6934174	0.7999
chr2_239693668_239699207	0	0	6.0179334e-05	2.4214024	0.1805
chr2_239699207_239708879	0	0	0.00013785498	2.4736895	0.0
chr2_239708879_239739923	0.0322123	1	0.0002469613	2.4561642	0.1933
chr2_239739923_239757696	0	0	0.001837994	2.6722992	1.1253
chr2_239757696_239811338	0.0186421	1	0.00022991934	2.439062	3.1319
chr2_239811338_239820388	0.110497	0	0.0023572744	3.3284557	0.3315
chr2_239820388_239878629	0.01717	0	0.00039491758	2.8972112	0.1545
chr2_239878629_239910639	0.0312402	0	0.0013225034	3.4310971	0.3436
chr2_239910639_239935280	0.0405828	0	0.0017991694	3.7264511	4.5453
chr2_239935280_240031316	0.0312383	3	0.0092569453	3.6809881	2.6761
chr2_240031316_240054282	0.0435426	1	0.0097245203	3.0358513	4.0495
chr2_240054282_240107571	0.0187656	1	0.00028773918	2.7464604	3.5467
chr2_240107571_240151991	0.0675371	3	0.011473811	3.3670587	4.615
chr2_240151991_240172711	0	0	0.00078828829	2.5511143	0.1448
chr2_240172711_240229804	0.0525458	2	0.00036782092	2.7238675	0.2627
chr2_240229804_240257779	0.0357462	1	0.0030503426	3.2737328	2.3235
chr2_240257779_240291304	0.0298285	1	0.00052696992	3.0742335	4.5041
chr2_240291304_240335944	0	0	0.0011051374	2.8539534	0.672
chr2_24033201_24143395	0.0816741	8	0.024490142	5.6687426	3.2034
chr2_240335944_240356799	0	0	0.00028770079	2.6479537	0.6234
chr2_240356799_240369537	0	0	0.00044486314	2.9422728	1.4916
chr2_240369537_240446059	0.0130681	1	0.0041948721	3.1552537	2.5744
chr2_240446059_240471872	0.116221	2	0.037074342	4.8560965	4.4164
chr2_240471872_240516984	0.0221671	0	0.012827333	3.5324172	3.0812
chr2_240516984_240572632	0.0718804	4	0.0257212	5.0362806	2.9471
chr2_240572632_240622688	0.0799105	3	0.046894145	5.3763798	4.3951
chr2_240622688_240656923	0.0292099	0	0.011995521	3.675683	5.3454
chr2_240656923_240684143	0.0734754	2	0.014756307	3.6856024	4.6657
chr2_240684143_240720286	0.110671	3	0.022051296	4.0467461	2.7668
chr2_240720286_240786220	0.0151667	0	0.051688052	4.5976994	2.1233
chr2_240786220_240836158	0.0200248	1	0.012936041	3.6913287	3.1239
chr2_240836158_240915511	0.0378058	3	0.019793413	4.1501556	5.1164
chr2_240915511_240972599	0.0350336	1	0.02228139	4.1273716	3.2406
chr2_240972599_241029562	0.0877763	3	0.0082041559	3.8463168	2.4051
chr2_241029562_241077964	0.0619809	1	0.045542195	5.0578772	2.9131
chr2_241077964_241132299	0.0920217	3	0.02985798	4.9294366	4.5459
chr2_241132299_241210463	0.0383808	3	0.02620132	4.5394958	4.0556
chr2_241210463_241531829	0.0342289	10	0.024821128	4.6181887	2.7819
chr2_24143395_24406673	0.0417809	9	0.019487639	5.4296174	2.7803
chr2_2420676_2463730	0	0	5.4195506e-05	2.4234966	0.2787
chr2_24406673_24431346	0.0405301	0	0.0022426674	4.388013	2.3507
chr2_24431346_24463818	0	0	0.014412417	5.3232613	1.8169
chr2_24463818_24787097	0.00927991	3	0.013374412	5.8917709	2.1127
chr2_2463730_2497133	0	0	0.00018960373	2.2377474	0.0
chr2_24787097_24851217	0.062383	3	0.041911	5.5518516	3.7274
chr2_24851217_24931049	0.0125263	1	0.010330026	4.5587013	4.1587
chr2_24931049_25120045	0.0476201	9	0.0087532717	4.7822449	2.1905
chr2_2497133_2520553	0	0	0.00038428693	2.2416009	0.0427
chr2_25120045_25264789	0.027635	2	0.036206452	5.4293515	1.8446
chr2_2520553_2529431	0	0	0.0027033116	2.8297392	0.0
chr2_25264789_25374812	0.036356	3	0.017517549	5.6862198	0.9816
chr2_2529431_2578494	0	0	0.00052313692	2.3202713	0.2853
chr2_25374812_25455115	0.0373585	2	0.011107929	5.4465077	0.7347
chr2_25455115_25675538	0.00453673	1	0.0070455442	5.0849833	0.7939
chr2_25675538_25709899	0.0291028	1	0.00097979298	3.844335	2.0372
chr2_25709899_25937071	0.0264117	5	0.013113412	5.1309541	2.201
chr2_2578494_2591883	0	0	4.9792118e-05	2.5795362	0.2241
chr2_2591883_2620844	0.0345292	1	0.00033378221	2.5923685	1.8646
chr2_25937071_25986710	0.0201455	1	0.035100089	5.8209936	2.5585
chr2_25986710_26136465	0.0333879	5	0.0075924009	4.9836983	2.1034
chr2_26136465_26318559	0.0604084	9	0.032475901	5.6181325	2.0649
chr2_2620844_2643744	0.0436681	0	0.0018049491	2.789224	0.4803
chr2_26318559_26455239	0.0219491	2	0.018059214	5.3828981	2.3412
chr2_2643744_2663194	0.0514139	0	0.0015424165	3.3366489	0.5656
chr2_26455239_26495076	0.0502046	0	0.10264327	7.1843719	2.6357
chr2_26495076_26517684	0.0442321	0	0.017943501	4.6532194	3.4501
chr2_26517684_26553857	0.0276449	0	0.0072798312	4.3625282	3.4556
chr2_26553857_26581379	0.109004	2	0.017719158	4.5608399	2.4344
chr2_26581379_26608935	0.0362897	0	0.013451396	4.8630309	1.3427
chr2_26608935_26671349	0.0320441	1	0.0080270452	4.8700068	1.458
chr2_2663194_2676339	0.0760746	0	0.00098896919	2.8931751	0.1521
chr2_26671349_26712488	0.0729235	3	0.018668417	5.5951698	1.7745
chr2_26712488_26918647	0.0242531	4	0.013796794	4.984688	2.6193
chr2_2676339_2715177	0.102992	3	0.0020855863	2.9669739	0.1802
chr2_26918647_27125161	0.0726343	14	0.048390585	6.5606699	1.6657
chr2_27125161_27163808	0.129376	4	0.056088873	6.4284565	2.3288
chr2_2715177_2737674	0.0889007	1	0.0001481679	2.2273005	0.5334
chr2_27163808_27324380	0.0498219	7	0.062279434	6.5675736	2.1112
chr2_27324380_27518370	0.0824785	16	0.077926697	7.1230354	1.464
chr2_2737674_2766429	0.0347766	0	0.00064916246	2.7806395	0.7651
chr2_27518370_27729539	0.0473554	9	0.031338249	5.9554777	2.0552
chr2_2766429_2825515	0.0169245	0	0.00024258426	2.4601399	0.22
chr2_27729539_27846846	0.0255739	2	0.013588277	5.6894566	1.2702
chr2_27846846_28073086	0.0265205	5	0.010120521	6.376038	1.3481
chr2_28073086_28106446	0.029976	0	0.0089828137	6.2036904	2.7878
chr2_28106446_28198606	0.0217014	1	0.0081524884	6.0969268	2.4631
chr2_28198606_28317010	0.025337	2	0.012043512	5.9743853	1.7736
chr2_2825515_2874811	0.0608569	3	0.00080466299	2.5360014	0.6897
chr2_28317010_28377136	0.0166317	0	0.011686569	5.4779304	2.3284
chr2_28377136_28423707	0.0644178	3	0.040525935	6.9835457	1.6104
chr2_28423707_28449245	0.0783147	1	0.010872686	4.7015019	2.5452
chr2_28449245_28478252	0.103423	3	0.0049758104	4.6493056	2.8614
chr2_28478252_28515734	0.0266795	0	0.0033260409	4.3383738	2.001
chr2_28515734_28535560	0.0504388	0	0.013937927	4.4823361	2.2697
chr2_28535560_28567121	0.0316847	0	0.016835124	5.1021837	2.9467
chr2_28567121_28576908	0.102176	0	0.0072885801	4.4218046	1.0218
chr2_28576908_28596736	0.0504337	0	0.029049829	5.7409936	2.0173
chr2_28596736_28680862	0.0237739	1	0.020073065	5.6868996	4.838
chr2_28680862_28977572	0.0438138	13	0.015475268	5.1516297	2.1671
chr2_2874811_2941683	0.0149539	0	0.00082745145	2.5251476	0.5383
chr2_28977572_29029553	0.0192378	0	0.020962788	5.1275111	4.4632
chr2_29029553_29062344	0.0609923	0	0.017149014	5.3016854	3.1106
chr2_29062344_29075769	0.0744879	1	0.067461204	7.9550798	4.6182
chr2_29075769_29142717	0.0298739	2	0.011675728	5.1441182	1.658
chr2_29142717_29188986	0.0216127	0	0.024256702	5.1410931	1.059
chr2_29188986_29232901	0.0455425	0	0.038893317	5.3303696	1.1613
chr2_29232901_29261235	0.0352933	0	0.012905579	4.7370766	2.5058
chr2_29261235_29304373	0.0231814	0	0.0076189593	4.8974965	2.1791
chr2_29304373_29324660	0.0985853	1	0.014952104	5.9012275	2.0703
chr2_29324660_29364622	0.0500475	0	0.0043958427	4.7197295	1.6015
chr2_29364622_29402163	0.0266375	0	0.0045905366	5.1047994	1.4118
chr2_29402163_29436859	0.0288218	0	0.0038429022	5.1775103	0.1441
chr2_2941683_3001685	0.0166661	0	0.00031110074	2.506595	0.2167
chr2_29436859_29462687	0.0387177	0	0.0048526147	5.3816249	0.1936
chr2_29462687_29517492	0.0182465	0	0.0024511146	4.8856708	0.0547
chr2_29517492_29585334	0.0147401	0	0.0062350756	5.3027398	0.1179
chr2_29585334_29766337	0.0110495	1	0.004241182	5.0089849	0.0829
chr2_29766337_29800507	0.0292654	0	0.0030436055	5.1419755	0.1463
chr2_29800507_29818878	0.0544336	0	0.0049353147	5.5102247	0.0544
chr2_29818878_29852371	0.059714	0	0.0026771763	4.582281	0.3583
chr2_29852371_29911597	0.0675379	2	0.00083859566	4.635802	1.5703
chr2_29911597_29988125	0.0261342	2	0.0059716705	4.584669	0.0523
chr2_29988125_30039676	0	0	0.0029808668	4.0729317	0.0
chr2_3001685_3055790	0.0184826	0	0.0004312602	2.622958	0.7023
chr2_30039676_30081648	0.0476508	1	0.00077829664	3.95608	0.8815
chr2_30081648_30203285	0.0246635	3	0.0067797353	4.7739998	0.3453
chr2_30203285_30240113	0.0543065	2	0.018437059	5.8395151	0.1358
chr2_30240113_30307037	0.0149423	0	0.011819377	5.5413261	2.3908
chr2_30307037_30338210	0.032079	0	0.0042023546	4.4837678	0.0321
chr2_30338210_30376942	0.0516369	2	0.0058435746	4.3645699	2.9175
chr2_30376942_30412062	0.0284738	1	0.0072798026	4.7231587	3.0467
chr2_30412062_30657421	0.00407566	1	0.0056461484	5.2324471	3.3869
chr2_3055790_3078464	0.0441034	0	0.00063214842	2.6659151	0.1764
chr2_30657421_30687983	0.0327204	1	0.003751936	3.8346905	2.0614
chr2_30687983_30739567	0.0193859	0	0.0072890819	4.0404475	0.601
chr2_30739567_30760221	0.0968335	1	0.017139537	4.9950144	0.5326
chr2_30760221_30788058	0.0359234	0	0.017734191	5.1724715	0.1437
chr2_3078464_3101939	0.0425985	0	0.00072417465	3.1636701	0.2556
chr2_30788058_30889434	0.0197285	1	0.0034064604	4.3099416	0.217
chr2_30889434_30930548	0.0486452	1	0.0099560571	4.4868021	0.0
chr2_30930548_30988167	0.0347108	1	0.013496705	4.9789702	0.2777
chr2_30988167_31018274	0.0664297	0	0.0064658274	4.619894	2.4911
chr2_31018274_31058367	0.024942	0	0.0043981077	4.457494	0.848
chr2_3101939_3113241	0.0884799	0	0.00017695983	3.162716	2.7429
chr2_31058367_31129790	0.0140011	0	0.0055631006	4.9650955	0.63
chr2_31129790_31192211	0.0320405	1	0.011219515	5.1795727	2.9477
chr2_3113241_3125151	0.0839631	0	0.0019871257	3.2593769	1.5953
chr2_31192211_31231295	0.0511718	1	0.016622318	5.1486287	2.3539
chr2_31231295_31267850	0.0547121	2	0.038781744	5.9825144	2.7356
chr2_3125151_3148670	0.0850376	2	0.0010913162	3.2390122	0.1276
chr2_31267850_31309550	0.0479616	1	0.0049560352	4.8101165	2.8058
chr2_31309550_31327021	0	0	0.0025566176	4.3829423	2.0033
chr2_31327021_31345495	0.0541301	0	0.026595937	4.997681	1.5698
chr2_31345495_31374264	0.0347596	0	0.039452188	5.4784505	2.2246
chr2_31374264_31400065	0.0387582	0	0.0325052	5.1328426	2.1317
chr2_31400065_31513149	0.00884298	1	0.0036079694	3.9583904	2.5556
chr2_3148670_3168864	0.0495197	1	0.00075930144	3.3890596	0.3962
chr2_31513149_31895334	0.0235488	7	0.0048476031	4.2732166	1.9755
chr2_3168864_3308640	0.0143086	1	0.0060620803	3.6776097	1.946
chr2_31895334_32270402	0.029328	11	0.013115844	4.9961097	2.0316
chr2_32270402_32635960	0.0355621	13	0.03334537	5.2357498	1.8191
